case_id,input_kind,policy,routed,dirty,triple_f1,exact,cached_calls
finance-dd577eca5376,clean,visible_violations,0,0,1.0,1.0,0
finance-dd577eca5376,clean,never,0,0,1.0,1.0,0
finance-dd577eca5376,extracted,always,1,0,1.0,1.0,1
finance-dd577eca5376,extracted,visible_violations,0,0,1.0,1.0,0
finance-dd577eca5376,extracted,never,0,0,1.0,1.0,0
finance-e4f32f55fcaa,clean,always,1,0,1.0,1.0,1
finance-e4f32f55fcaa,clean,visible_violations,0,0,1.0,1.0,0
finance-e4f32f55fcaa,clean,never,0,0,1.0,1.0,0
finance-e4f32f55fcaa,extracted,always,1,0,1.0,1.0,1
finance-e4f32f55fcaa,extracted,visible_violations,0,0,1.0,1.0,0
finance-e4f32f55fcaa,extracted,never,0,0,1.0,1.0,0
finance-e5cefe6486f6,clean,always,1,0,1.0,1.0,1
finance-e5cefe6486f6,clean,visible_violations,0,0,1.0,1.0,0
finance-e5cefe6486f6,clean,never,0,0,1.0,1.0,0
finance-e5cefe6486f6,extracted,always,1,0,1.0,1.0,1
finance-e5cefe6486f6,extracted,visible_violations,0,0,1.0,1.0,0
finance-e5cefe6486f6,extracted,never,0,0,1.0,1.0,0
finance-eb8e8950a296,clean,always,1,0,1.0,1.0,1
finance-eb8e8950a296,clean,visible_violations,0,0,1.0,1.0,0
finance-eb8e8950a296,clean,never,0,0,1.0,1.0,0
finance-eb8e8950a296,extracted,always,1,0,1.0,1.0,1
finance-eb8e8950a296,extracted,visible_violations,0,0,1.0,1.0,0
finance-eb8e8950a296,extracted,never,0,0,1.0,1.0,0
finance-ebe4be7a1419,clean,always,1,0,1.0,1.0,1
finance-ebe4be7a1419,clean,visible_violations,0,0,1.0,1.0,0
finance-ebe4be7a1419,clean,never,0,0,1.0,1.0,0
finance-ebe4be7a1419,extracted,always,1,0,1.0,1.0,1
finance-ebe4be7a1419,extracted,visible_violations,0,0,1.0,1.0,0
finance-ebe4be7a1419,extracted,never,0,0,1.0,1.0,0
finance-ec0f916cd849,clean,always,1,0,1.0,1.0,1
finance-ec0f916cd849,clean,visible_violations,0,0,1.0,1.0,0
finance-ec0f916cd849,clean,never,0,0,1.0,1.0,0
finance-ec0f916cd849,extracted,always,1,0,1.0,1.0,1
finance-ec0f916cd849,extracted,visible_violations,0,0,1.0,1.0,0
finance-ec0f916cd849,extracted,never,0,0,1.0,1.0,0
finance-ee6a443c2562,clean,always,1,0,1.0,1.0,1
finance-ee6a443c2562,clean,visible_violations,0,0,1.0,1.0,0
finance-ee6a443c2562,clean,never,0,0,1.0,1.0,0
finance-ee6a443c2562,extracted,always,1,0,1.0,1.0,1
finance-ee6a443c2562,extracted,visible_violations,0,0,1.0,1.0,0
finance-ee6a443c2562,extracted,never,0,0,1.0,1.0,0
finance-fb959eef6800,clean,always,1,0,1.0,1.0,1
finance-fb959eef6800,clean,visible_violations,0,0,1.0,1.0,0
finance-fb959eef6800,clean,never,0,0,1.0,1.0,0
finance-fb959eef6800,extracted,always,1,0,1.0,1.0,1
finance-fb959eef6800,extracted,visible_violations,0,0,1.0,1.0,0
finance-fb959eef6800,extracted,never,0,0,1.0,1.0,0
finance-ffe5d4112c11,clean,always,1,0,1.0,1.0,1
finance-ffe5d4112c11,clean,visible_violations,0,0,1.0,1.0,0
finance-ffe5d4112c11,clean,never,0,0,1.0,1.0,0
finance-ffe5d4112c11,extracted,always,1,0,1.0,1.0,1
finance-ffe5d4112c11,extracted,visible_violations,0,0,1.0,1.0,0
finance-ffe5d4112c11,extracted,never,0,0,1.0,1.0,0
government-0133725f2f34,clean,always,1,0,1.0,1.0,1
government-0133725f2f34,clean,visible_violations,0,0,1.0,1.0,0
government-0133725f2f34,clean,never,0,0,1.0,1.0,0
government-0133725f2f34,extracted,always,1,1,0.7692307692307692,0.0,1
government-0133725f2f34,extracted,visible_violations,0,1,0.7692307692307692,0.0,0
government-0133725f2f34,extracted,never,0,1,0.7692307692307692,0.0,0
government-08f42137d50f,clean,always,1,0,1.0,1.0,1
government-08f42137d50f,clean,visible_violations,0,0,1.0,1.0,0
government-08f42137d50f,clean,never,0,0,1.0,1.0,0
government-08f42137d50f,extracted,always,1,1,0.7692307692307692,0.0,1
government-08f42137d50f,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-08f42137d50f,extracted,never,0,1,0.7142857142857143,0.0,0
government-0aada7eebec8,clean,always,1,0,0.923076923076923,0.0,1
government-0aada7eebec8,clean,visible_violations,0,0,1.0,1.0,0
government-0aada7eebec8,clean,never,0,0,1.0,1.0,0
government-0aada7eebec8,extracted,always,1,1,0.7692307692307692,0.0,1
government-0aada7eebec8,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-0aada7eebec8,extracted,never,0,1,0.7692307692307692,0.0,0
government-10a48db0d2e7,clean,always,1,0,1.0,1.0,1
government-10a48db0d2e7,clean,visible_violations,0,0,1.0,1.0,0
government-10a48db0d2e7,clean,never,0,0,1.0,1.0,0
government-10a48db0d2e7,extracted,always,1,1,0.923076923076923,0.0,1
government-10a48db0d2e7,extracted,visible_violations,1,1,0.923076923076923,0.0,1
government-10a48db0d2e7,extracted,never,0,1,0.7142857142857143,0.0,0
government-123148e99b2a,clean,always,1,0,1.0,1.0,1
government-123148e99b2a,clean,visible_violations,0,0,1.0,1.0,0
government-123148e99b2a,clean,never,0,0,1.0,1.0,0
government-123148e99b2a,extracted,always,1,1,0.6666666666666666,0.0,1
government-123148e99b2a,extracted,visible_violations,0,1,0.0,0.0,0
government-123148e99b2a,extracted,never,0,1,0.0,0.0,0
government-1872a3147127,clean,always,1,0,1.0,1.0,1
government-1872a3147127,clean,visible_violations,0,0,1.0,1.0,0
government-1872a3147127,clean,never,0,0,1.0,1.0,0
government-1872a3147127,extracted,always,1,1,0.7142857142857143,0.0,1
government-1872a3147127,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-1872a3147127,extracted,never,0,1,0.7142857142857143,0.0,0
government-1b02073ace3b,clean,always,1,0,0.8571428571428571,0.0,1
government-1b02073ace3b,clean,visible_violations,0,0,1.0,1.0,0
government-1b02073ace3b,clean,never,0,0,1.0,1.0,0
government-1b02073ace3b,extracted,always,1,1,0.8333333333333333,0.0,1
government-1b02073ace3b,extracted,visible_violations,1,1,0.8333333333333333,0.0,1
government-1b02073ace3b,extracted,never,0,1,0.7142857142857143,0.0,0
government-1d0146f05f63,clean,always,1,0,0.0,0.0,1
government-1d0146f05f63,clean,visible_violations,0,0,1.0,1.0,0
government-1d0146f05f63,clean,never,0,0,1.0,1.0,0
government-1d0146f05f63,extracted,always,1,1,0.7142857142857143,0.0,1
government-1d0146f05f63,extracted,visible_violations,1,1,0.7142857142857143,0.0,1
government-1d0146f05f63,extracted,never,0,1,0.7142857142857143,0.0,0
government-1e0b7611abe9,clean,always,1,0,1.0,1.0,1
government-1e0b7611abe9,clean,visible_violations,0,0,1.0,1.0,0
government-1e0b7611abe9,clean,never,0,0,1.0,1.0,0
government-1e0b7611abe9,extracted,always,1,1,0.7142857142857143,0.0,1
government-1e0b7611abe9,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-1e0b7611abe9,extracted,never,0,1,0.7142857142857143,0.0,0
government-2259afc0e111,clean,always,1,0,1.0,1.0,1
government-2259afc0e111,clean,visible_violations,0,0,1.0,1.0,0
government-2259afc0e111,clean,never,0,0,1.0,1.0,0
government-2259afc0e111,extracted,always,1,1,0.7692307692307692,0.0,1
government-2259afc0e111,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-2259afc0e111,extracted,never,0,1,0.7142857142857143,0.0,0
government-267561303433,clean,always,1,0,1.0,1.0,1
government-267561303433,clean,visible_violations,0,0,1.0,1.0,0
government-267561303433,clean,never,0,0,1.0,1.0,0
government-267561303433,extracted,always,1,1,0.8333333333333333,0.0,1
government-267561303433,extracted,visible_violations,0,1,0.8333333333333333,0.0,0
government-267561303433,extracted,never,0,1,0.8333333333333333,0.0,0
government-27ceaef34223,clean,always,1,0,1.0,1.0,1
government-27ceaef34223,clean,visible_violations,0,0,1.0,1.0,0
government-27ceaef34223,clean,never,0,0,1.0,1.0,0
government-27ceaef34223,extracted,always,1,1,0.8571428571428571,0.0,1
government-27ceaef34223,extracted,visible_violations,0,1,0.0,0.0,0
government-27ceaef34223,extracted,never,0,1,0.0,0.0,0
government-28de1bc53024,clean,always,1,0,0.8571428571428571,0.0,1
government-28de1bc53024,clean,visible_violations,0,0,1.0,1.0,0
government-28de1bc53024,clean,never,0,0,1.0,1.0,0
government-28de1bc53024,extracted,always,1,1,0.8333333333333333,0.0,1
government-28de1bc53024,extracted,visible_violations,1,1,0.8333333333333333,0.0,1
government-28de1bc53024,extracted,never,0,1,0.7142857142857143,0.0,0
government-2ae5e35394e4,clean,always,1,0,1.0,1.0,1
government-2ae5e35394e4,clean,visible_violations,0,0,1.0,1.0,0
government-2ae5e35394e4,clean,never,0,0,1.0,1.0,0
government-2ae5e35394e4,extracted,always,1,1,0.7142857142857143,0.0,1
government-2ae5e35394e4,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-2ae5e35394e4,extracted,never,0,1,0.7142857142857143,0.0,0
government-2b05bdf976f6,clean,always,1,0,1.0,1.0,1
government-2b05bdf976f6,clean,visible_violations,0,0,1.0,1.0,0
government-2b05bdf976f6,clean,never,0,0,1.0,1.0,0
government-2b05bdf976f6,extracted,always,1,1,0.8333333333333333,0.0,1
government-2b05bdf976f6,extracted,visible_violations,0,1,0.0,0.0,0
government-2b05bdf976f6,extracted,never,0,1,0.0,0.0,0
government-2fc4dd65e576,clean,always,1,0,1.0,1.0,1
government-2fc4dd65e576,clean,visible_violations,0,0,1.0,1.0,0
government-2fc4dd65e576,clean,never,0,0,1.0,1.0,0
government-2fc4dd65e576,extracted,always,1,1,0.7692307692307692,0.0,1
government-2fc4dd65e576,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-2fc4dd65e576,extracted,never,0,1,0.7142857142857143,0.0,0
government-2ff87373f537,clean,always,1,0,1.0,1.0,1
government-2ff87373f537,clean,visible_violations,0,0,1.0,1.0,0
government-2ff87373f537,clean,never,0,0,1.0,1.0,0
government-2ff87373f537,extracted,always,1,1,0.8333333333333333,0.0,1
government-2ff87373f537,extracted,visible_violations,0,1,0.7272727272727273,0.0,0
government-2ff87373f537,extracted,never,0,1,0.7272727272727273,0.0,0
government-3235e3648e32,clean,always,1,0,1.0,1.0,1
government-3235e3648e32,clean,visible_violations,0,0,1.0,1.0,0
government-3235e3648e32,clean,never,0,0,1.0,1.0,0
government-3235e3648e32,extracted,always,1,1,0.8333333333333333,0.0,1
government-3235e3648e32,extracted,visible_violations,0,1,0.0,0.0,0
government-3235e3648e32,extracted,never,0,1,0.0,0.0,0
government-38d8e7495369,clean,always,1,0,1.0,1.0,1
government-38d8e7495369,clean,visible_violations,0,0,1.0,1.0,0
government-38d8e7495369,clean,never,0,0,1.0,1.0,0
government-38d8e7495369,extracted,always,1,1,0.7692307692307692,0.0,1
government-38d8e7495369,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-38d8e7495369,extracted,never,0,1,0.7142857142857143,0.0,0
government-3973dc6cd196,clean,always,1,0,1.0,1.0,1
government-3973dc6cd196,clean,visible_violations,0,0,1.0,1.0,0
government-3973dc6cd196,clean,never,0,0,1.0,1.0,0
government-3973dc6cd196,extracted,always,1,1,0.7142857142857143,0.0,1
government-3973dc6cd196,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-3973dc6cd196,extracted,never,0,1,0.7142857142857143,0.0,0
government-3a5514dd8f33,clean,always,1,0,1.0,1.0,1
government-3a5514dd8f33,clean,visible_violations,0,0,1.0,1.0,0
government-3a5514dd8f33,clean,never,0,0,1.0,1.0,0
government-3a5514dd8f33,extracted,always,1,1,0.7692307692307692,0.0,1
government-3a5514dd8f33,extracted,visible_violations,0,1,0.7692307692307692,0.0,0
government-3a5514dd8f33,extracted,never,0,1,0.7692307692307692,0.0,0
government-3a91e39dc5b5,clean,always,1,0,1.0,1.0,1
government-3a91e39dc5b5,clean,visible_violations,0,0,1.0,1.0,0
government-3a91e39dc5b5,clean,never,0,0,1.0,1.0,0
government-3a91e39dc5b5,extracted,always,1,1,0.7142857142857143,0.0,1
government-3a91e39dc5b5,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-3a91e39dc5b5,extracted,never,0,1,0.7142857142857143,0.0,0
government-3e9dd9632fa8,clean,always,1,0,1.0,1.0,1
government-3e9dd9632fa8,clean,visible_violations,0,0,1.0,1.0,0
government-3e9dd9632fa8,clean,never,0,0,1.0,1.0,0
government-3e9dd9632fa8,extracted,always,1,1,0.7692307692307692,0.0,1
government-3e9dd9632fa8,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-3e9dd9632fa8,extracted,never,0,1,0.7142857142857143,0.0,0
government-3fce95ee7545,clean,always,1,0,1.0,1.0,1
government-3fce95ee7545,clean,visible_violations,0,0,1.0,1.0,0
government-3fce95ee7545,clean,never,0,0,1.0,1.0,0
government-3fce95ee7545,extracted,always,1,1,0.7692307692307692,0.0,1
government-3fce95ee7545,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-3fce95ee7545,extracted,never,0,1,0.7142857142857143,0.0,0
government-44de83980361,clean,always,1,0,1.0,1.0,1
government-44de83980361,clean,visible_violations,0,0,1.0,1.0,0
government-44de83980361,clean,never,0,0,1.0,1.0,0
government-44de83980361,extracted,always,1,1,0.0,0.0,1
government-44de83980361,extracted,visible_violations,0,1,0.0,0.0,0
government-44de83980361,extracted,never,0,1,0.0,0.0,0
government-488d64df832f,clean,always,1,0,1.0,1.0,1
government-488d64df832f,clean,visible_violations,0,0,1.0,1.0,0
government-488d64df832f,clean,never,0,0,1.0,1.0,0
government-488d64df832f,extracted,always,1,1,0.8333333333333333,0.0,1
government-488d64df832f,extracted,visible_violations,1,1,0.8333333333333333,0.0,1
government-488d64df832f,extracted,never,0,1,0.7142857142857143,0.0,0
government-4b806a9d69cf,clean,always,1,0,1.0,1.0,1
government-4b806a9d69cf,clean,visible_violations,0,0,1.0,1.0,0
government-4b806a9d69cf,clean,never,0,0,1.0,1.0,0
government-4b806a9d69cf,extracted,always,1,1,0.7692307692307692,0.0,1
government-4b806a9d69cf,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-4b806a9d69cf,extracted,never,0,1,0.7142857142857143,0.0,0
government-4e8efca9eb4c,clean,always,1,0,1.0,1.0,1
government-4e8efca9eb4c,clean,visible_violations,0,0,1.0,1.0,0
government-4e8efca9eb4c,clean,never,0,0,1.0,1.0,0
government-4e8efca9eb4c,extracted,always,1,1,0.8333333333333333,0.0,1
government-4e8efca9eb4c,extracted,visible_violations,0,1,0.8333333333333333,0.0,0
government-4e8efca9eb4c,extracted,never,0,1,0.8333333333333333,0.0,0
government-546aaf79e226,clean,always,1,0,1.0,1.0,1
government-546aaf79e226,clean,visible_violations,0,0,1.0,1.0,0
government-546aaf79e226,clean,never,0,0,1.0,1.0,0
government-546aaf79e226,extracted,always,1,1,0.7692307692307692,0.0,1
government-546aaf79e226,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-546aaf79e226,extracted,never,0,1,0.7142857142857143,0.0,0
government-584133fdecce,clean,always,1,0,1.0,1.0,1
government-584133fdecce,clean,visible_violations,0,0,1.0,1.0,0
government-584133fdecce,clean,never,0,0,1.0,1.0,0
government-584133fdecce,extracted,always,1,1,0.7142857142857143,0.0,1
government-584133fdecce,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-584133fdecce,extracted,never,0,1,0.7142857142857143,0.0,0
government-5b9e64ef2b07,clean,always,1,0,1.0,1.0,1
government-5b9e64ef2b07,clean,visible_violations,0,0,1.0,1.0,0
government-5b9e64ef2b07,clean,never,0,0,1.0,1.0,0
government-5b9e64ef2b07,extracted,always,1,0,1.0,1.0,1
government-5b9e64ef2b07,extracted,visible_violations,0,0,1.0,1.0,0
government-5b9e64ef2b07,extracted,never,0,0,1.0,1.0,0
government-5ceb8fb7d460,clean,always,1,0,1.0,1.0,1
government-5ceb8fb7d460,clean,visible_violations,0,0,1.0,1.0,0
government-5ceb8fb7d460,clean,never,0,0,1.0,1.0,0
government-5ceb8fb7d460,extracted,always,1,1,0.8333333333333333,0.0,1
government-5ceb8fb7d460,extracted,visible_violations,1,1,0.8333333333333333,0.0,1
government-5ceb8fb7d460,extracted,never,0,1,0.7142857142857143,0.0,0
government-6b8726993c79,clean,always,1,0,1.0,1.0,1
government-6b8726993c79,clean,visible_violations,0,0,1.0,1.0,0
government-6b8726993c79,clean,never,0,0,1.0,1.0,0
government-6b8726993c79,extracted,always,1,1,0.8333333333333333,0.0,1
government-6b8726993c79,extracted,visible_violations,0,1,0.8333333333333333,0.0,0
government-6b8726993c79,extracted,never,0,1,0.8333333333333333,0.0,0
government-6d75a9f8f58a,clean,always,1,0,1.0,1.0,1
government-6d75a9f8f58a,clean,visible_violations,0,0,1.0,1.0,0
government-6d75a9f8f58a,clean,never,0,0,1.0,1.0,0
government-6d75a9f8f58a,extracted,always,1,1,0.7692307692307692,0.0,1
government-6d75a9f8f58a,extracted,visible_violations,0,1,0.0,0.0,0
government-6d75a9f8f58a,extracted,never,0,1,0.0,0.0,0
government-6e3b3a7375ca,clean,always,1,0,1.0,1.0,1
government-6e3b3a7375ca,clean,visible_violations,0,0,1.0,1.0,0
government-6e3b3a7375ca,clean,never,0,0,1.0,1.0,0
government-6e3b3a7375ca,extracted,always,1,1,0.7692307692307692,0.0,1
government-6e3b3a7375ca,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-6e3b3a7375ca,extracted,never,0,1,0.7142857142857143,0.0,0
government-75bedf0d3f3c,clean,always,1,0,1.0,1.0,1
government-75bedf0d3f3c,clean,visible_violations,0,0,1.0,1.0,0
government-75bedf0d3f3c,clean,never,0,0,1.0,1.0,0
government-75bedf0d3f3c,extracted,always,1,1,0.7692307692307692,0.0,1
government-75bedf0d3f3c,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-75bedf0d3f3c,extracted,never,0,1,0.7142857142857143,0.0,0
government-7e30032da8be,clean,always,1,0,1.0,1.0,1
government-7e30032da8be,clean,visible_violations,0,0,1.0,1.0,0
government-7e30032da8be,clean,never,0,0,1.0,1.0,0
government-7e30032da8be,extracted,always,1,1,1.0,1.0,1
government-7e30032da8be,extracted,visible_violations,0,1,0.923076923076923,0.0,0
government-7e30032da8be,extracted,never,0,1,0.923076923076923,0.0,0
government-7e9b1177c4f5,clean,always,1,0,1.0,1.0,1
government-7e9b1177c4f5,clean,visible_violations,0,0,1.0,1.0,0
government-7e9b1177c4f5,clean,never,0,0,1.0,1.0,0
government-7e9b1177c4f5,extracted,always,1,1,0.8333333333333333,0.0,1
government-7e9b1177c4f5,extracted,visible_violations,1,1,0.8333333333333333,0.0,1
government-7e9b1177c4f5,extracted,never,0,1,0.7142857142857143,0.0,0
government-7fbd640dd08e,clean,always,1,0,1.0,1.0,1
government-7fbd640dd08e,clean,visible_violations,0,0,1.0,1.0,0
government-7fbd640dd08e,clean,never,0,0,1.0,1.0,0
government-7fbd640dd08e,extracted,always,1,1,0.7692307692307692,0.0,1
government-7fbd640dd08e,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-7fbd640dd08e,extracted,never,0,1,0.7142857142857143,0.0,0
government-82073dac50b0,clean,always,1,0,1.0,1.0,1
government-82073dac50b0,clean,visible_violations,0,0,1.0,1.0,0
government-82073dac50b0,clean,never,0,0,1.0,1.0,0
government-82073dac50b0,extracted,always,1,0,1.0,1.0,1
government-82073dac50b0,extracted,visible_violations,0,0,1.0,1.0,0
government-82073dac50b0,extracted,never,0,0,1.0,1.0,0
government-8b3b3df5b753,clean,always,1,0,1.0,1.0,1
government-8b3b3df5b753,clean,visible_violations,0,0,1.0,1.0,0
government-8b3b3df5b753,clean,never,0,0,1.0,1.0,0
government-8b3b3df5b753,extracted,always,1,1,0.7692307692307692,0.0,1
government-8b3b3df5b753,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-8b3b3df5b753,extracted,never,0,1,0.7142857142857143,0.0,0
government-8db3107c9690,clean,always,1,0,1.0,1.0,1
government-8db3107c9690,clean,visible_violations,0,0,1.0,1.0,0
government-8db3107c9690,clean,never,0,0,1.0,1.0,0
government-8db3107c9690,extracted,always,1,1,0.7142857142857143,0.0,1
government-8db3107c9690,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-8db3107c9690,extracted,never,0,1,0.7142857142857143,0.0,0
government-8ddba1d9acf7,clean,always,1,0,1.0,1.0,1
government-8ddba1d9acf7,clean,visible_violations,0,0,1.0,1.0,0
government-8ddba1d9acf7,clean,never,0,0,1.0,1.0,0
government-8ddba1d9acf7,extracted,always,1,1,0.8333333333333333,0.0,1
government-8ddba1d9acf7,extracted,visible_violations,1,1,0.8333333333333333,0.0,1
government-8ddba1d9acf7,extracted,never,0,1,0.7142857142857143,0.0,0
government-91a0194e75d5,clean,always,1,0,1.0,1.0,1
government-91a0194e75d5,clean,visible_violations,0,0,1.0,1.0,0
government-91a0194e75d5,clean,never,0,0,1.0,1.0,0
government-91a0194e75d5,extracted,always,1,1,0.7142857142857143,0.0,1
government-91a0194e75d5,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-91a0194e75d5,extracted,never,0,1,0.7142857142857143,0.0,0
government-9254d20b6e75,clean,always,1,0,1.0,1.0,1
government-9254d20b6e75,clean,visible_violations,0,0,1.0,1.0,0
government-9254d20b6e75,clean,never,0,0,1.0,1.0,0
government-9254d20b6e75,extracted,always,1,1,0.7692307692307692,0.0,1
government-9254d20b6e75,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-9254d20b6e75,extracted,never,0,1,0.7142857142857143,0.0,0
government-980dec4afb3d,clean,always,1,0,1.0,1.0,1
government-980dec4afb3d,clean,visible_violations,0,0,1.0,1.0,0
government-980dec4afb3d,clean,never,0,0,1.0,1.0,0
government-980dec4afb3d,extracted,always,1,1,0.8333333333333333,0.0,1
government-980dec4afb3d,extracted,visible_violations,0,1,0.0,0.0,0
government-980dec4afb3d,extracted,never,0,1,0.0,0.0,0
government-9f6008ad8a0e,clean,always,1,0,1.0,1.0,1
government-9f6008ad8a0e,clean,visible_violations,0,0,1.0,1.0,0
government-9f6008ad8a0e,clean,never,0,0,1.0,1.0,0
government-9f6008ad8a0e,extracted,always,1,1,0.7692307692307692,0.0,1
government-9f6008ad8a0e,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-9f6008ad8a0e,extracted,never,0,1,0.7142857142857143,0.0,0
government-9f6d5783ec85,clean,always,1,0,1.0,1.0,1
government-9f6d5783ec85,clean,visible_violations,0,0,1.0,1.0,0
government-9f6d5783ec85,clean,never,0,0,1.0,1.0,0
government-9f6d5783ec85,extracted,always,1,1,0.7692307692307692,0.0,1
government-9f6d5783ec85,extracted,visible_violations,0,1,0.7692307692307692,0.0,0
government-9f6d5783ec85,extracted,never,0,1,0.7692307692307692,0.0,0
government-a5edaa7050d2,clean,always,1,0,1.0,1.0,1
government-a5edaa7050d2,clean,visible_violations,0,0,1.0,1.0,0
government-a5edaa7050d2,clean,never,0,0,1.0,1.0,0
government-a5edaa7050d2,extracted,always,1,1,0.7142857142857143,0.0,1
government-a5edaa7050d2,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-a5edaa7050d2,extracted,never,0,1,0.7142857142857143,0.0,0
government-ada4294cd92d,clean,always,1,0,1.0,1.0,1
government-ada4294cd92d,clean,visible_violations,0,0,1.0,1.0,0
government-ada4294cd92d,clean,never,0,0,1.0,1.0,0
government-ada4294cd92d,extracted,always,1,1,0.7692307692307692,0.0,1
government-ada4294cd92d,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-ada4294cd92d,extracted,never,0,1,0.7142857142857143,0.0,0
government-af42e795d1d9,clean,always,1,0,1.0,1.0,1
government-af42e795d1d9,clean,visible_violations,0,0,1.0,1.0,0
government-af42e795d1d9,clean,never,0,0,1.0,1.0,0
government-af42e795d1d9,extracted,always,1,1,0.7692307692307692,0.0,1
government-af42e795d1d9,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-af42e795d1d9,extracted,never,0,1,0.7142857142857143,0.0,0
government-b02c90047f00,clean,always,1,0,1.0,1.0,1
government-b02c90047f00,clean,visible_violations,0,0,1.0,1.0,0
government-b02c90047f00,clean,never,0,0,1.0,1.0,0
government-b02c90047f00,extracted,always,1,1,0.7142857142857143,0.0,1
government-b02c90047f00,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-b02c90047f00,extracted,never,0,1,0.7142857142857143,0.0,0
government-b396117a0806,clean,always,1,0,1.0,1.0,1
government-b396117a0806,clean,visible_violations,0,0,1.0,1.0,0
government-b396117a0806,clean,never,0,0,1.0,1.0,0
government-b396117a0806,extracted,always,1,1,0.7692307692307692,0.0,1
government-b396117a0806,extracted,visible_violations,1,1,0.7692307692307692,0.0,1
government-b396117a0806,extracted,never,0,1,0.7142857142857143,0.0,0
government-b7c8f18f7b98,clean,always,1,0,0.923076923076923,0.0,1
government-b7c8f18f7b98,clean,visible_violations,0,0,1.0,1.0,0
government-b7c8f18f7b98,clean,never,0,0,1.0,1.0,0
government-b7c8f18f7b98,extracted,always,1,1,0.7142857142857143,0.0,1
government-b7c8f18f7b98,extracted,visible_violations,0,1,0.0,0.0,0
government-b7c8f18f7b98,extracted,never,0,1,0.0,0.0,0
government-bc56e9dd7d05,clean,always,1,0,1.0,1.0,1
government-bc56e9dd7d05,clean,visible_violations,0,0,1.0,1.0,0
government-bc56e9dd7d05,clean,never,0,0,1.0,1.0,0
government-bc56e9dd7d05,extracted,always,1,1,0.8333333333333333,0.0,1
government-bc56e9dd7d05,extracted,visible_violations,1,1,0.8333333333333333,0.0,1
government-bc56e9dd7d05,extracted,never,0,1,0.7692307692307692,0.0,0
government-c0e6b8597822,clean,always,1,0,1.0,1.0,1
government-c0e6b8597822,clean,visible_violations,0,0,1.0,1.0,0
government-c0e6b8597822,clean,never,0,0,1.0,1.0,0
government-c0e6b8597822,extracted,always,1,1,0.8333333333333333,0.0,1
government-c0e6b8597822,extracted,visible_violations,0,1,0.8333333333333333,0.0,0
government-c0e6b8597822,extracted,never,0,1,0.8333333333333333,0.0,0
government-c436d37f700f,clean,always,1,0,1.0,1.0,1
government-c436d37f700f,clean,visible_violations,0,0,1.0,1.0,0
government-c436d37f700f,clean,never,0,0,1.0,1.0,0
government-c436d37f700f,extracted,always,1,1,0.7142857142857143,0.0,1
government-c436d37f700f,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-c436d37f700f,extracted,never,0,1,0.7142857142857143,0.0,0
government-ca398e1837f1,clean,always,1,0,1.0,1.0,1
government-ca398e1837f1,clean,visible_violations,0,0,1.0,1.0,0
government-ca398e1837f1,clean,never,0,0,1.0,1.0,0
government-ca398e1837f1,extracted,always,1,1,0.8333333333333333,0.0,1
government-ca398e1837f1,extracted,visible_violations,0,1,0.8333333333333333,0.0,0
government-ca398e1837f1,extracted,never,0,1,0.8333333333333333,0.0,0
government-cdd48286f4f5,clean,always,1,0,1.0,1.0,1
government-cdd48286f4f5,clean,visible_violations,0,0,1.0,1.0,0
government-cdd48286f4f5,clean,never,0,0,1.0,1.0,0
government-cdd48286f4f5,extracted,always,1,1,0.7142857142857143,0.0,1
government-cdd48286f4f5,extracted,visible_violations,0,1,0.7142857142857143,0.0,0
government-cdd48286f4f5,extracted,never,0,1,0.7142857142857143,0.0,0
government-d40628573562,clean,always,1,0,1.0,1.0,1
government-d40628573562,clean,visible_violations,0,0,1.0,1.0,0
government-d40628573562,clean,never,0,0,1.0,1.0,0
