cohort,variant,case_id,initial_errors,final_errors,error_reduction,clean_fact_preservation,overrepair_rate,triple_precision,triple_recall,triple_f1,exact_match,repair,applied,trials
controlled,uniform_relative,government-8ddba1d9acf7,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,learned_absolute,government-8ddba1d9acf7,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,learned_relative,government-8ddba1d9acf7,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,uniform_absolute,government-91a0194e75d5,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,uniform_relative,government-91a0194e75d5,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_absolute,government-91a0194e75d5,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,2
controlled,learned_relative,government-91a0194e75d5,3.0,2.0,0.3333333333333333,1.0,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,4
controlled,uniform_absolute,government-9254d20b6e75,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,government-9254d20b6e75,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,government-9254d20b6e75,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,government-9254d20b6e75,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,government-980dec4afb3d,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-980dec4afb3d,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-980dec4afb3d,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-980dec4afb3d,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-9f6008ad8a0e,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,government-9f6008ad8a0e,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,government-9f6008ad8a0e,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,government-9f6008ad8a0e,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,government-9f6d5783ec85,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-9f6d5783ec85,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-9f6d5783ec85,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-9f6d5783ec85,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-a5edaa7050d2,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,uniform_relative,government-a5edaa7050d2,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,learned_absolute,government-a5edaa7050d2,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,learned_relative,government-a5edaa7050d2,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,2
controlled,uniform_absolute,government-ada4294cd92d,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-ada4294cd92d,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-ada4294cd92d,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-ada4294cd92d,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-af42e795d1d9,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-af42e795d1d9,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-af42e795d1d9,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-af42e795d1d9,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-b02c90047f00,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,government-b02c90047f00,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,government-b02c90047f00,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,government-b02c90047f00,3.0,4.0,-0.3333333333333333,1.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,1,6
controlled,uniform_absolute,government-b396117a0806,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-b396117a0806,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-b396117a0806,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-b396117a0806,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-b7c8f18f7b98,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,4
controlled,uniform_relative,government-b7c8f18f7b98,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,4
controlled,learned_absolute,government-b7c8f18f7b98,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,4
controlled,learned_relative,government-b7c8f18f7b98,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,8
controlled,uniform_absolute,government-bc56e9dd7d05,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,government-bc56e9dd7d05,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,government-bc56e9dd7d05,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,government-bc56e9dd7d05,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,government-c0e6b8597822,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,government-c0e6b8597822,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,government-c0e6b8597822,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,government-c0e6b8597822,4.0,4.0,0.0,1.0,0.5,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,1,6
controlled,uniform_absolute,government-c436d37f700f,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,uniform_relative,government-c436d37f700f,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_absolute,government-c436d37f700f,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_relative,government-c436d37f700f,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,2,8
controlled,uniform_absolute,government-ca398e1837f1,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-ca398e1837f1,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-ca398e1837f1,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-ca398e1837f1,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-cdd48286f4f5,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,uniform_relative,government-cdd48286f4f5,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_absolute,government-cdd48286f4f5,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_relative,government-cdd48286f4f5,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,2,8
controlled,uniform_absolute,government-d40628573562,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-d40628573562,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-d40628573562,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-d40628573562,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-da0766bfb46f,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,4
controlled,uniform_relative,government-da0766bfb46f,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,4
controlled,learned_absolute,government-da0766bfb46f,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,4
controlled,learned_relative,government-da0766bfb46f,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,8
controlled,uniform_absolute,government-db75dcfe1831,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-db75dcfe1831,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-db75dcfe1831,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-db75dcfe1831,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-e4c52ac70bcc,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,government-e4c52ac70bcc,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,government-e4c52ac70bcc,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,government-e4c52ac70bcc,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,government-e9f38f0ecbce,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,uniform_relative,government-e9f38f0ecbce,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,learned_absolute,government-e9f38f0ecbce,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,learned_relative,government-e9f38f0ecbce,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,uniform_absolute,government-ed224b645343,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-ed224b645343,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-ed224b645343,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-ed224b645343,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-eff0fd772bef,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,government-eff0fd772bef,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,government-eff0fd772bef,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,government-eff0fd772bef,4.0,4.0,0.0,1.0,0.5,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,1,6
controlled,uniform_absolute,government-f6d9be90456b,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-f6d9be90456b,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-f6d9be90456b,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-f6d9be90456b,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-f6ff98e6b329,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,government-f6ff98e6b329,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,government-f6ff98e6b329,3.0,3.0,0.0,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,government-f6ff98e6b329,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,government-f75d2fddf269,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,uniform_relative,government-f75d2fddf269,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_absolute,government-f75d2fddf269,4.0,3.0,0.25,1.0,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0,3
controlled,learned_relative,government-f75d2fddf269,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,government-f8716e13e115,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-f8716e13e115,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-f8716e13e115,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-f8716e13e115,3.0,2.0,0.3333333333333333,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-f8e7519208bb,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_relative,government-f8e7519208bb,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_absolute,government-f8e7519208bb,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,learned_relative,government-f8e7519208bb,4.0,2.0,0.5,1.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,0,1
controlled,uniform_absolute,government-fc2c1b8758a5,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,3
controlled,uniform_relative,government-fc2c1b8758a5,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,3
controlled,learned_absolute,government-fc2c1b8758a5,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,0,3
controlled,learned_relative,government-fc2c1b8758a5,3.0,2.0,0.3333333333333333,1.0,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.5,1,6
controlled,uniform_absolute,government-fc4bd6117122,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,uniform_relative,government-fc4bd6117122,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_absolute,government-fc4bd6117122,3.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.7142857142857143,0.8333333333333333,0.0,0.0,0,4
controlled,learned_relative,government-fc4bd6117122,3.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,0.5,2,8
controlled,uniform_absolute,government-fcfdfe2a6dc5,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,uniform_relative,government-fcfdfe2a6dc5,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,learned_absolute,government-fcfdfe2a6dc5,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,learned_relative,government-fcfdfe2a6dc5,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
controlled,uniform_absolute,government-ff34311b9ccd,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,3
controlled,uniform_relative,government-ff34311b9ccd,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,3
controlled,learned_absolute,government-ff34311b9ccd,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,3
controlled,learned_relative,government-ff34311b9ccd,4.0,4.0,0.0,1.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0,3
natural,uniform_absolute,environment-08f31c70d080,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-08f31c70d080,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-08f31c70d080,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_relative,environment-08f31c70d080,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_absolute,environment-0c6bdf88582b,1.0,1.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,,0,2
natural,uniform_relative,environment-0c6bdf88582b,1.0,1.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,,0,2
natural,learned_absolute,environment-0c6bdf88582b,1.0,1.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.923076923076923,0.0,,0,2
natural,learned_relative,environment-0c6bdf88582b,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,1,4
natural,uniform_absolute,environment-0cc2a07302ce,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-0cc2a07302ce,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-0cc2a07302ce,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_relative,environment-0cc2a07302ce,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_absolute,environment-114d47ef5968,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-114d47ef5968,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-114d47ef5968,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_relative,environment-114d47ef5968,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_absolute,environment-131aae4a913e,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-131aae4a913e,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-131aae4a913e,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_relative,environment-131aae4a913e,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_absolute,environment-1c5352baae54,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-1c5352baae54,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-1c5352baae54,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_relative,environment-1c5352baae54,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_absolute,environment-1c5e4f114bd3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-1c5e4f114bd3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-1c5e4f114bd3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_relative,environment-1c5e4f114bd3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_absolute,environment-243394657c39,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-243394657c39,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-243394657c39,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_relative,environment-243394657c39,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_absolute,environment-269d6428ec21,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-269d6428ec21,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-269d6428ec21,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_relative,environment-269d6428ec21,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_absolute,environment-29ecdbb5e2da,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-29ecdbb5e2da,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-29ecdbb5e2da,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_relative,environment-29ecdbb5e2da,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_absolute,environment-2fdd1fa18a3a,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-2fdd1fa18a3a,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-2fdd1fa18a3a,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_relative,environment-2fdd1fa18a3a,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_absolute,environment-3167138e25d4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-3167138e25d4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-3167138e25d4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_relative,environment-3167138e25d4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_absolute,environment-320f5d37ee44,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,uniform_relative,environment-320f5d37ee44,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
natural,learned_absolute,environment-320f5d37ee44,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0
