cohort,case_id,variant,initial_errors,final_errors,error_reduction,clean_fact_preservation,overrepair_rate,triple_precision,triple_recall,triple_f1,exact_match,repair,applied,trial_count,wall_seconds
natural,environment-4d5c3e883e7b,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004211428575217724
natural,environment-4d5c3e883e7b,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004280127584934235
natural,environment-4d5c3e883e7b,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004228584468364716
natural,environment-4d5c3e883e7b,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004176154732704163
natural,environment-4d5c3e883e7b,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004233094863593578
natural,environment-5201f128f055,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0040273163467645645
natural,environment-5201f128f055,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004394663497805595
natural,environment-5201f128f055,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.001512833870947361
natural,environment-5201f128f055,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004087325185537338
natural,environment-5201f128f055,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004072049632668495
natural,environment-5201f128f055,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0040436070412397385
natural,environment-5201f128f055,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004123040474951267
natural,environment-5201f128f055,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00404778029769659
natural,environment-5201f128f055,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004065415821969509
natural,environment-5201f128f055,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004187627695500851
natural,environment-5201f128f055,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004011259414255619
natural,environment-5201f128f055,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004010101780295372
natural,environment-5201f128f055,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004113842733204365
natural,environment-53794df293b9,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0042259423062205315
natural,environment-53794df293b9,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004647767171263695
natural,environment-53794df293b9,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0015375996008515358
natural,environment-53794df293b9,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004156142473220825
natural,environment-53794df293b9,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004161017015576363
natural,environment-53794df293b9,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004206337034702301
natural,environment-53794df293b9,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0040651969611644745
natural,environment-53794df293b9,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004182122647762299
natural,environment-53794df293b9,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004184279590845108
natural,environment-53794df293b9,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004173053428530693
natural,environment-53794df293b9,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004115869291126728
natural,environment-53794df293b9,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00417737290263176
natural,environment-53794df293b9,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004087170585989952
natural,environment-549b9cc8bea3,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004086863249540329
natural,environment-549b9cc8bea3,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004556015133857727
natural,environment-549b9cc8bea3,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0015184637159109116
natural,environment-549b9cc8bea3,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004177885130047798
natural,environment-549b9cc8bea3,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004210180602967739
natural,environment-549b9cc8bea3,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004331311210989952
natural,environment-549b9cc8bea3,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004329755902290344
natural,environment-549b9cc8bea3,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0043051717802882195
natural,environment-549b9cc8bea3,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004326035268604755
natural,environment-549b9cc8bea3,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004276443272829056
natural,environment-549b9cc8bea3,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004294592887163162
natural,environment-549b9cc8bea3,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0043041398748755455
natural,environment-549b9cc8bea3,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004151216708123684
natural,environment-563aa7b5d8de,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00417730025947094
natural,environment-563aa7b5d8de,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004602531902492046
natural,environment-563aa7b5d8de,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0015570055693387985
natural,environment-563aa7b5d8de,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004193542525172234
natural,environment-563aa7b5d8de,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004189059138298035
natural,environment-563aa7b5d8de,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004231330938637257
natural,environment-563aa7b5d8de,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004259784705936909
natural,environment-563aa7b5d8de,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004267821088433266
natural,environment-563aa7b5d8de,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004204149357974529
natural,environment-563aa7b5d8de,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00423663854598999
natural,environment-563aa7b5d8de,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004229096695780754
natural,environment-563aa7b5d8de,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0042326198890805244
natural,environment-563aa7b5d8de,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004256896674633026
natural,environment-5a0639970911,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004475120455026627
natural,environment-5a0639970911,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004877337254583836
natural,environment-5a0639970911,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0019710399210453033
natural,environment-5a0639970911,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004504048265516758
natural,environment-5a0639970911,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004476255737245083
natural,environment-5a0639970911,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004468183033168316
natural,environment-5a0639970911,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004460051655769348
natural,environment-5a0639970911,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0044658854603767395
natural,environment-5a0639970911,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0044608404859900475
natural,environment-5a0639970911,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004403579980134964
natural,environment-5a0639970911,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004447120241820812
natural,environment-5a0639970911,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004577028565108776
natural,environment-5a0639970911,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004590293392539024
natural,environment-5a3e503d4347,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0049896277487277985
natural,environment-5a3e503d4347,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0050842901691794395
natural,environment-5a3e503d4347,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0018057506531476974
natural,environment-5a3e503d4347,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0048480043187737465
natural,environment-5a3e503d4347,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0048332372680306435
natural,environment-5a3e503d4347,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00475115142762661
natural,environment-5a3e503d4347,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004855342209339142
natural,environment-5a3e503d4347,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004693522118031979
natural,environment-5a3e503d4347,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004680296406149864
natural,environment-5a3e503d4347,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004688766784965992
natural,environment-5a3e503d4347,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0045664357021451
natural,environment-5a3e503d4347,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004678819328546524
natural,environment-5a3e503d4347,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00467014592140913
natural,environment-5bad10ac94ad,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004235180094838142
natural,environment-5bad10ac94ad,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004552289843559265
natural,environment-5bad10ac94ad,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0015784557908773422
natural,environment-5bad10ac94ad,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004209375940263271
natural,environment-5bad10ac94ad,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004238457418978214
natural,environment-5bad10ac94ad,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004296710714697838
natural,environment-5bad10ac94ad,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004269449971616268
natural,environment-5bad10ac94ad,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004190536215901375
natural,environment-5bad10ac94ad,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004307908937335014
natural,environment-5bad10ac94ad,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004310802556574345
natural,environment-5bad10ac94ad,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0043546222150325775
natural,environment-5bad10ac94ad,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00438745878636837
natural,environment-5bad10ac94ad,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004295033402740955
natural,environment-5ea9b2dfede9,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004264282062649727
natural,environment-5ea9b2dfede9,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004658304154872894
natural,environment-5ea9b2dfede9,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.001584216021001339
natural,environment-5ea9b2dfede9,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004343293607234955
natural,environment-5ea9b2dfede9,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004238069988787174
natural,environment-5ea9b2dfede9,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004311027005314827
natural,environment-5ea9b2dfede9,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004289936274290085
natural,environment-5ea9b2dfede9,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00428679957985878
natural,environment-5ea9b2dfede9,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004299896769225597
natural,environment-5ea9b2dfede9,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004300422966480255
natural,environment-5ea9b2dfede9,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004293695092201233
natural,environment-5ea9b2dfede9,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004326662048697472
natural,environment-5ea9b2dfede9,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004327674396336079
natural,environment-6aa1a102a25b,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004506619647145271
natural,environment-6aa1a102a25b,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004852543585002422
natural,environment-6aa1a102a25b,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.001630057580769062
natural,environment-6aa1a102a25b,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004447218030691147
natural,environment-6aa1a102a25b,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004757965914905071
natural,environment-6aa1a102a25b,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004485951736569405
natural,environment-6aa1a102a25b,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004412545822560787
natural,environment-6aa1a102a25b,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004378047771751881
natural,environment-6aa1a102a25b,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004410066641867161
natural,environment-6aa1a102a25b,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004393676295876503
natural,environment-6aa1a102a25b,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004432518966495991
natural,environment-6aa1a102a25b,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004428897984325886
natural,environment-6aa1a102a25b,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004481254145503044
natural,environment-6cce9316c04c,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004234598018229008
natural,environment-6cce9316c04c,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004666680470108986
natural,environment-6cce9316c04c,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0015592863783240318
natural,environment-6cce9316c04c,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00421694852411747
natural,environment-6cce9316c04c,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00426438357681036
natural,environment-6cce9316c04c,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.006793391890823841
natural,environment-6cce9316c04c,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.007801099680364132
natural,environment-6cce9316c04c,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004947591572999954
natural,environment-6cce9316c04c,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004310428164899349
natural,environment-6cce9316c04c,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004373634234070778
natural,environment-6cce9316c04c,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004279042594134808
natural,environment-6cce9316c04c,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00789855606853962
natural,environment-6cce9316c04c,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00685768760740757
natural,environment-6db751ebec56,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.005593177862465382
natural,environment-6db751ebec56,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00471255648881197
natural,environment-6db751ebec56,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0016102297231554985
natural,environment-6db751ebec56,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004148315638303757
natural,environment-6db751ebec56,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004142998717725277
natural,environment-6db751ebec56,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004210472106933594
natural,environment-6db751ebec56,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00418646726757288
natural,environment-6db751ebec56,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0042119333520531654
natural,environment-6db751ebec56,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0042396290227770805
natural,environment-6db751ebec56,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004189548082649708
natural,environment-6db751ebec56,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004258645698428154
natural,environment-6db751ebec56,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004277112893760204
natural,environment-6db751ebec56,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004248309880495071
natural,environment-6dced1da4463,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004357293248176575
natural,environment-6dced1da4463,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004657413810491562
natural,environment-6dced1da4463,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.001566203311085701
natural,environment-6dced1da4463,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004326332360506058
natural,environment-6dced1da4463,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00438297726213932
natural,environment-6dced1da4463,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004362565465271473
natural,environment-6dced1da4463,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004399240016937256
natural,environment-6dced1da4463,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004371004179120064
natural,environment-6dced1da4463,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004330221563577652
natural,environment-6dced1da4463,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004416297189891338
natural,environment-6dced1da4463,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004266603849828243
natural,environment-6dced1da4463,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004286232404410839
natural,environment-6dced1da4463,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0043309638276696205
natural,environment-6e7826456f25,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004230402410030365
natural,environment-6e7826456f25,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004561601206660271
natural,environment-6e7826456f25,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0015362706035375595
natural,environment-6e7826456f25,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004261926747858524
natural,environment-6e7826456f25,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004195854067802429
natural,environment-6e7826456f25,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004247504286468029
natural,environment-6e7826456f25,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004260043613612652
natural,environment-6e7826456f25,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004273529164493084
natural,environment-6e7826456f25,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00416271947324276
natural,environment-6e7826456f25,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004249120131134987
natural,environment-6e7826456f25,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004172348417341709
natural,environment-6e7826456f25,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004280807450413704
natural,environment-6e7826456f25,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004239770583808422
natural,environment-79cb9f7c7242,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004176974296569824
natural,environment-79cb9f7c7242,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004550354555249214
natural,environment-79cb9f7c7242,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0015511540696024895
natural,environment-79cb9f7c7242,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00418458878993988
natural,environment-79cb9f7c7242,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004188203252851963
natural,environment-79cb9f7c7242,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00418467540293932
natural,environment-79cb9f7c7242,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004201776348054409
natural,environment-79cb9f7c7242,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004052072763442993
natural,environment-79cb9f7c7242,no_rule_candidates,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004151562228798866
natural,environment-79cb9f7c7242,rule_only,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0041526975110173225
natural,environment-79cb9f7c7242,no_local_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004250587895512581
natural,environment-79cb9f7c7242,no_graph_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004184426739811897
natural,environment-79cb9f7c7242,no_source_score,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0041871462017297745
natural,environment-7a53fc223f49,uniform_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004219151102006435
natural,environment-7a53fc223f49,learned_always,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004566689021885395
natural,environment-7a53fc223f49,learned_trigger,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.0014691632241010666
natural,environment-7a53fc223f49,no_prior,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004126799292862415
natural,environment-7a53fc223f49,no_cost,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.00422923918813467
natural,environment-7a53fc223f49,no_density,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004293340258300304
natural,environment-7a53fc223f49,no_profile_bounds,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004218144342303276
natural,environment-7a53fc223f49,single_step,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0,0,0.004257342778146267
