cohort,case_id,domain,proposal_status,input_f1,preprocessed_f1,preprocessed_exact,preprocessed_missing_occurrences,preprocessed_extra_occurrences,missing_relation_fields,raw_proposal_f1,optimizer_f1,no_cost_f1,oracle_f1,oracle_potential,oracle_candidates,oracle_subsets,oracle_selected,initial_no_violations,stopped_reason,accepted,no_cost_accepted
natural,finance-0599b493f8df,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-0940112f81b2,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-0ece511b91b7,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-11d9ca639481,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-181bbc50a53b,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-1d7bb07a73aa,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-2c5481123672,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-2f5191a50246,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-31f9ee73acbf,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-323400020ae8,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-37536b6f83b2,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-396b0d02c4c1,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-39b9d6db8c9e,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-3bcd31489d79,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-3e0d22d382e3,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-40192c28bd08,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-47fc6b850968,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-48ea238a01c0,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-4a22308e43a6,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-4ff4450cf2b3,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-5179b466c23a,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-5199d42b0532,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-520d023d07ef,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-5545d33c1ef2,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-581016adab6a,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-592539c48ee2,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-59275155982c,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-5a5fd68db3d7,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-64518520eadc,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-66beaf013776,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-6a47f782244b,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-6b8de3f87f41,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-6fa9c9e7a6f6,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-73dd7d6d78cf,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-75558a639292,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-78f460e94d77,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-79b78aabe361,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-79d05b4fd693,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-7a3abe60b8c1,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-7bafc5095d7a,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-80ef2586c066,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-81030330ed63,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-84efec7f73d8,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-931a8626ef8a,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-97d47c18ea2b,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-97f957049a10,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-9a945f147086,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-9ceb7891c03a,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-9f847b0db31e,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-a5483f04f340,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-a6cc2cb52688,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-a745080223bf,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-a900d528b3fa,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-b1a8a06efabf,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-bad6e73569ee,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-bb5fb7b7d03f,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-c895a4eeedf3,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-d1f7e7797294,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-d3a217f9eddd,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-d514846505b0,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-d89ee01fffea,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-d96d6b7bc0af,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-dab29f031fec,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-db344b3c5597,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-dd577eca5376,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-e4f32f55fcaa,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-e5cefe6486f6,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-eb8e8950a296,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-ebe4be7a1419,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-ec0f916cd849,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-ee6a443c2562,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-fb959eef6800,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,finance-ffe5d4112c11,finance,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,government-0133725f2f34,government,ok,0.7692307692307692,0.7692307692307692,False,2,1,1,0.7142857142857143,0.7692307692307692,0.7692307692307692,0.7692307692307692,False,1,2,0,True,no_detected_violations,0,0
natural,government-08f42137d50f,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,True,no_detected_violations,0,0
natural,government-0aada7eebec8,government,ok,0.7692307692307692,0.7692307692307692,False,2,1,1,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.8333333333333333,True,2,4,1,True,no_detected_violations,0,0
natural,government-10a48db0d2e7,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,True,2,4,1,False,no_positive_feasible_action,0,0
natural,government-123148e99b2a,government,ok,0.0,0.0,False,7,0,7,0.5714285714285714,0.0,0.0,0.7272727272727273,True,7,128,4,False,no_detected_violations,1,1
natural,government-1872a3147127,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.4761904761904762,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,True,no_detected_violations,0,0
natural,government-1b02073ace3b,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,1,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,True,no_detected_violations,0,0
natural,government-1d0146f05f63,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.5263157894736842,0.7142857142857143,0.5555555555555556,0.7142857142857143,False,2,4,0,False,no_positive_feasible_action,0,1
natural,government-1e0b7611abe9,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,0,1,0,True,no_detected_violations,0,0
natural,government-2259afc0e111,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,False,no_positive_feasible_action,0,0
natural,government-267561303433,government,ok,0.8333333333333333,0.8333333333333333,False,2,0,2,0.7142857142857143,0.8333333333333333,0.8333333333333333,0.8333333333333333,False,2,4,0,True,no_detected_violations,0,0
natural,government-27ceaef34223,government,ok,0.0,0.0,False,7,0,7,0.8571428571428571,0.0,0.0,0.923076923076923,True,7,128,6,False,no_detected_violations,1,1
natural,government-28de1bc53024,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,True,no_detected_violations,0,0
natural,government-2ae5e35394e4,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,0,1,0,True,no_detected_violations,0,0
natural,government-2b05bdf976f6,government,ok,0.0,0.0,False,7,0,7,0.7142857142857143,0.25,0.25,0.8333333333333333,True,7,128,5,False,no_detected_violations,1,1
natural,government-2fc4dd65e576,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.588235294117647,0.7142857142857143,0.588235294117647,0.7142857142857143,False,2,4,0,False,no_positive_feasible_action,0,1
natural,government-2ff87373f537,government,ok,0.7272727272727273,0.7272727272727273,False,3,0,3,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.8333333333333333,True,3,8,1,True,no_detected_violations,0,0
natural,government-3235e3648e32,government,ok,0.0,0.0,False,7,0,7,0.7142857142857143,0.25,0.25,0.8333333333333333,True,7,128,5,False,no_detected_violations,1,1
natural,government-38d8e7495369,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,True,no_detected_violations,0,0
natural,government-3973dc6cd196,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.4545454545454545,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,True,no_detected_violations,0,0
natural,government-3a5514dd8f33,government,ok,0.7692307692307692,0.7692307692307692,False,2,1,1,0.7142857142857143,0.7692307692307692,0.7692307692307692,0.7692307692307692,False,1,2,0,True,no_detected_violations,0,0
natural,government-3a91e39dc5b5,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,0,1,0,True,no_detected_violations,0,0
natural,government-3e9dd9632fa8,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,False,no_positive_feasible_action,0,0
natural,government-3fce95ee7545,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,True,no_detected_violations,0,0
natural,government-44de83980361,government,missing_json,0.0,0.0,False,7,0,7,0.0,0.0,0.0,0.0,False,0,1,0,False,no_positive_feasible_action,0,0
natural,government-488d64df832f,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,False,no_positive_feasible_action,0,0
natural,government-4b806a9d69cf,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,True,no_detected_violations,0,0
natural,government-4e8efca9eb4c,government,ok,0.8333333333333333,0.8333333333333333,False,2,0,2,0.7142857142857143,0.8333333333333333,0.8333333333333333,0.8333333333333333,False,2,4,0,True,no_detected_violations,0,0
natural,government-546aaf79e226,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,False,no_positive_feasible_action,0,0
natural,government-584133fdecce,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.5263157894736842,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,True,no_detected_violations,0,0
natural,government-5b9e64ef2b07,government,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,government-5ceb8fb7d460,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,True,no_detected_violations,0,0
natural,government-6b8726993c79,government,ok,0.8333333333333333,0.8333333333333333,False,2,0,2,0.7142857142857143,0.8333333333333333,0.8333333333333333,0.8333333333333333,False,2,4,0,True,no_detected_violations,0,0
natural,government-6d75a9f8f58a,government,ok,0.0,0.0,False,7,0,7,0.7142857142857143,0.25,0.25,0.8333333333333333,True,7,128,5,False,no_detected_violations,1,1
natural,government-6e3b3a7375ca,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,0,1,0,False,no_positive_feasible_action,0,0
natural,government-75bedf0d3f3c,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,True,no_detected_violations,0,0
natural,government-7e30032da8be,government,ok,0.923076923076923,0.923076923076923,False,1,0,1,1.0,0.923076923076923,0.923076923076923,1.0,True,1,2,1,True,no_detected_violations,0,0
natural,government-7e9b1177c4f5,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,False,no_positive_feasible_action,0,0
natural,government-7fbd640dd08e,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,0,1,0,False,no_positive_feasible_action,0,0
natural,government-82073dac50b0,government,ok,1.0,1.0,True,0,0,0,1.0,1.0,1.0,1.0,False,0,1,0,True,no_detected_violations,0,0
natural,government-8b3b3df5b753,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.5263157894736842,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,True,no_detected_violations,0,0
natural,government-8db3107c9690,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.4761904761904762,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,True,no_detected_violations,0,0
natural,government-8ddba1d9acf7,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,False,no_positive_feasible_action,0,0
natural,government-91a0194e75d5,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,True,no_detected_violations,0,0
natural,government-9254d20b6e75,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.5,0.7142857142857143,0.5555555555555556,0.7142857142857143,False,2,4,0,False,no_positive_feasible_action,0,1
natural,government-980dec4afb3d,government,ok,0.0,0.0,False,7,0,7,0.7142857142857143,0.0,0.0,0.8333333333333333,True,7,128,5,False,no_detected_violations,1,1
natural,government-9f6008ad8a0e,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,1,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,True,no_detected_violations,0,0
natural,government-9f6d5783ec85,government,ok,0.7692307692307692,0.7692307692307692,False,2,1,1,0.7142857142857143,0.7692307692307692,0.7692307692307692,0.7692307692307692,False,1,2,0,True,no_detected_violations,0,0
natural,government-a5edaa7050d2,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,True,no_detected_violations,0,0
natural,government-ada4294cd92d,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.5,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,False,no_positive_feasible_action,0,0
natural,government-af42e795d1d9,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,True,no_detected_violations,0,0
natural,government-b02c90047f00,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,0,1,0,True,no_detected_violations,0,0
natural,government-b396117a0806,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,0,1,0,False,no_positive_feasible_action,0,0
natural,government-b7c8f18f7b98,government,ok,0.0,0.0,False,7,0,7,0.7142857142857143,0.0,0.0,0.8333333333333333,True,7,128,5,False,no_detected_violations,1,1
natural,government-bc56e9dd7d05,government,ok,0.7692307692307692,0.7692307692307692,False,2,1,1,0.7142857142857143,0.7692307692307692,0.7692307692307692,0.7692307692307692,False,1,2,0,False,no_positive_feasible_action,0,0
natural,government-c0e6b8597822,government,ok,0.8333333333333333,0.8333333333333333,False,2,0,2,0.7142857142857143,0.8333333333333333,0.8333333333333333,0.8333333333333333,False,2,4,0,True,no_detected_violations,0,0
natural,government-c436d37f700f,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,0,1,0,True,no_detected_violations,0,0
natural,government-ca398e1837f1,government,ok,0.8333333333333333,0.8333333333333333,False,2,0,2,0.7142857142857143,0.8333333333333333,0.8333333333333333,0.8333333333333333,False,2,4,0,True,no_detected_violations,0,0
natural,government-cdd48286f4f5,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,0,1,0,True,no_detected_violations,0,0
natural,government-d40628573562,government,ok,0.7692307692307692,0.7692307692307692,False,2,1,1,0.7142857142857143,0.7692307692307692,0.7692307692307692,0.7692307692307692,False,1,2,0,True,no_detected_violations,0,0
natural,government-da0766bfb46f,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,False,no_positive_feasible_action,0,0
natural,government-db75dcfe1831,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,0,1,0,True,no_detected_violations,0,0
natural,government-e4c52ac70bcc,government,ok,0.7692307692307692,0.7692307692307692,False,2,1,1,0.7142857142857143,0.7692307692307692,0.7692307692307692,0.7692307692307692,False,1,2,0,True,no_detected_violations,0,0
natural,government-e9f38f0ecbce,government,ok,0.0,0.0,False,7,0,7,0.7142857142857143,0.0,0.0,0.8333333333333333,True,7,128,5,False,no_detected_violations,1,1
natural,government-ed224b645343,government,ok,0.8333333333333333,0.8333333333333333,False,2,0,2,0.4761904761904762,0.8333333333333333,0.8333333333333333,0.8333333333333333,False,2,4,0,True,no_detected_violations,0,0
natural,government-eff0fd772bef,government,ok,0.6666666666666666,0.6666666666666666,False,3,1,2,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,2,4,0,True,no_detected_violations,0,0
natural,government-f6d9be90456b,government,ok,0.5714285714285714,0.5714285714285714,False,3,3,1,0.5333333333333333,0.5714285714285714,0.5714285714285714,0.5714285714285714,False,2,4,0,True,no_detected_violations,0,0
natural,government-f6ff98e6b329,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,True,no_detected_violations,0,0
natural,government-f75d2fddf269,government,ok,0.7692307692307692,0.7692307692307692,False,2,1,1,0.7142857142857143,0.7692307692307692,0.7692307692307692,0.7692307692307692,False,1,2,0,True,no_detected_violations,0,0
natural,government-f8716e13e115,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,0,1,0,True,no_detected_violations,0,0
natural,government-f8e7519208bb,government,ok,0.0,0.0,False,7,0,7,0.7142857142857143,0.0,0.0,0.8333333333333333,True,7,128,5,False,no_detected_violations,1,1
natural,government-fc2c1b8758a5,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,2,4,0,True,no_detected_violations,0,0
natural,government-fc4bd6117122,government,ok,0.7692307692307692,0.7692307692307692,False,2,1,1,1.0,0.7692307692307692,0.7692307692307692,1.0,True,2,4,2,True,no_detected_violations,0,0
natural,government-fcfdfe2a6dc5,government,ok,0.7692307692307692,0.7692307692307692,False,2,1,1,0.7142857142857143,0.7692307692307692,0.7692307692307692,0.7692307692307692,False,1,2,0,True,no_detected_violations,0,0
natural,government-ff34311b9ccd,government,ok,0.7142857142857143,0.7142857142857143,False,2,2,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,False,1,2,0,False,no_positive_feasible_action,0,0
