policy,run_seed,scenario_seed,step,state,action_id,action,reward,next_state,done,q_graph,q_rule,normalized_joint,edits,calls,defects,rule_count
DQN,5,900005,14,"[0.9909194111824036, 0.9809610247612, 0.9972801208496094, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.21875, 0.04918032884597778, 0.0, 0.2777777910232544, 1.0, 0.0]",2,relation_repair,0.0005039698696136919,"[0.9909194111824036, 0.9809610247612, 0.9990933537483215, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.21875, 0.016393441706895828, 0.0, 0.2222222238779068, 1.0, 0.0]",False,0.9941040933132173,0.9408620689655172,0.9788920863567316,2,0,"{""dangling"": 0, ""duplicate"": 21, ""invalid_relation"": 1, ""isolated"": 8}",4
DQN,5,900005,15,"[0.9909194111824036, 0.9809610247612, 0.9990933537483215, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.21875, 0.016393441706895828, 0.0, 0.2222222238779068, 1.0, 0.0]",2,relation_repair,0.00025199387550358445,"[0.9909194111824036, 0.9809610247612, 1.0, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.21875, 0.0, 0.0, 0.1666666716337204, 1.0, 0.0]",False,0.9943760871887208,0.9408620689655172,0.979086367696377,1,0,"{""dangling"": 0, ""duplicate"": 21, ""invalid_relation"": 0, ""isolated"": 8}",4
DQN,5,900005,16,"[0.9909194111824036, 0.9809610247612, 1.0, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.21875, 0.0, 0.0, 0.1666666716337204, 1.0, 0.0]",1,exact_deduplication,0.00207989953994751,"[0.9909194111824036, 0.9926605224609375, 1.0, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0833333358168602, 0.0, 0.0, 0.1111111119389534, 1.0, 0.0]",False,0.9967159867286683,0.9408620689655172,0.9807577245106253,13,0,"{""dangling"": 0, ""duplicate"": 8, ""invalid_relation"": 0, ""isolated"": 8}",4
DQN,5,900005,17,"[0.9909194111824036, 0.9926605224609375, 1.0, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0833333358168602, 0.0, 0.0, 0.1111111119389534, 1.0, 0.0]",1,exact_deduplication,0.000814895534515292,"[0.9909194111824036, 0.9972350001335144, 1.0, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.03125, 0.0, 0.0, 0.0555555559694767, 1.0, 0.0]",False,0.9976308822631836,0.9408620689655172,0.9814112213209933,5,0,"{""dangling"": 0, ""duplicate"": 3, ""invalid_relation"": 0, ""isolated"": 8}",4
DQN,5,900005,18,"[0.9909194111824036, 0.9972350001335144, 1.0, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.03125, 0.0, 0.0, 0.0555555559694767, 1.0, 0.0]",0,isolation_cleanup,0.001031188869476274,"[0.9965753555297852, 0.9972350001335144, 1.0, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.0535714291036129, 0.03125, 0.0, 0.0, 0.0, 1.0, 0.0]",True,0.9987620711326599,0.9408620689655172,0.9822192133706192,5,0,"{""dangling"": 0, ""duplicate"": 3, ""invalid_relation"": 0, ""isolated"": 3}",4
Double DQN,5,900005,1,"[0.9397201538085938, 0.9211174845695496, 0.9498767256736755, 0.9728841185569763, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",6,mixed_rule_generation,0.2453048275862069,"[0.9397201538085938, 0.9211174845695496, 0.9498767256736755, 0.9728841185569763, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.5, 0.0]",False,0.9489957809448242,0.6333620689655173,0.858814720379308,2,2,"{""dangling"": 33, ""duplicate"": 96, ""invalid_relation"": 61, ""isolated"": 56}",2
Double DQN,5,900005,2,"[0.9397201538085938, 0.9211174845695496, 0.9498767256736755, 0.9728841185569763, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.5, 0.0]",6,mixed_rule_generation,0.11495999999999999,"[0.9397201538085938, 0.9211174845695496, 0.9498767256736755, 0.9728841185569763, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 1.0, 0.0]",False,0.9489957809448242,0.9408620689655172,0.9466718632364508,2,2,"{""dangling"": 33, ""duplicate"": 96, ""invalid_relation"": 61, ""isolated"": 56}",4
Double DQN,5,900005,3,"[0.9397201538085938, 0.9211174845695496, 0.9498767256736755, 0.9728841185569763, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 1.0, 0.0]",3,dangling_edge_cleanup,0.003961784458160489,"[0.9397201538085938, 0.9197995066642761, 0.9490392804145813, 0.9891394972801208, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 0.39393940567970276, 0.8333333134651184, 1.0, 0.0]",False,0.9533575654029847,0.9408620689655172,0.9497874235637084,20,0,"{""dangling"": 13, ""duplicate"": 96, ""invalid_relation"": 61, ""isolated"": 56}",4
Double DQN,5,900005,4,"[0.9397201538085938, 0.9197995066642761, 0.9490392804145813, 0.9891394972801208, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 0.39393940567970276, 0.8333333134651184, 1.0, 0.0]",3,dangling_edge_cleanup,0.0016257909202574351,"[0.9397201538085938, 0.9192599058151245, 0.9486963748931885, 0.9957947731018066, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 0.1515151560306549, 0.7777777910232544, 1.0, 0.0]",False,0.9551433563232421,0.9408620689655172,0.9510629885067493,8,0,"{""dangling"": 5, ""duplicate"": 96, ""invalid_relation"": 61, ""isolated"": 56}",4
Double DQN,5,900005,5,"[0.9397201538085938, 0.9192599058151245, 0.9486963748931885, 0.9957947731018066, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 0.1515151560306549, 0.7777777910232544, 1.0, 0.0]",3,dangling_edge_cleanup,0.000615886869430764,"[0.9397201538085938, 0.9190556406974792, 0.9485666155815125, 0.9983136653900146, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 0.06060606241226196, 0.7222222089767456, 1.0, 0.0]",False,0.9558192431926728,0.9408620689655172,0.951545764842057,3,0,"{""dangling"": 2, ""duplicate"": 96, ""invalid_relation"": 61, ""isolated"": 56}",4
Double DQN,5,900005,6,"[0.9397201538085938, 0.9190556406974792, 0.9485666155815125, 0.9983136653900146, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 1.0, 1.0, 0.06060606241226196, 0.7222222089767456, 1.0, 0.0]",1,exact_deduplication,0.007471867170333596,"[0.9397201538085938, 0.966312050819397, 0.9459219574928284, 0.9982269406318665, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 0.3958333432674408, 1.0, 0.06060606241226196, 0.6666666865348816, 1.0, 0.0]",False,0.9644511103630066,0.9408620689655172,0.9577113842494381,58,0,"{""dangling"": 2, ""duplicate"": 38, ""invalid_relation"": 61, ""isolated"": 56}",4
Double DQN,5,900005,7,"[0.9397201538085938, 0.966312050819397, 0.9459219574928284, 0.9982269406318665, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 0.3958333432674408, 1.0, 0.06060606241226196, 0.6666666865348816, 1.0, 0.0]",3,dangling_edge_cleanup,0.0004511422729494408,"[0.9397201538085938, 0.9662522077560425, 0.9458259344100952, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 0.3958333432674408, 1.0, 0.0, 0.6111111044883728, 1.0, 0.0]",False,0.9649422526359559,0.9408620689655172,0.9580622001586878,2,0,"{""dangling"": 0, ""duplicate"": 38, ""invalid_relation"": 61, ""isolated"": 56}",4
Double DQN,5,900005,8,"[0.9397201538085938, 0.9662522077560425, 0.9458259344100952, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 0.3958333432674408, 1.0, 0.0, 0.6111111044883728, 1.0, 0.0]",2,relation_repair,0.008229807624816806,"[0.9397201538085938, 0.9618117213249207, 0.9786856174468994, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 0.4479166567325592, 0.39344263076782227, 0.0, 0.5555555820465088, 1.0, 0.0]",False,0.9739120602607727,0.9408620689655172,0.9644692056049855,37,0,"{""dangling"": 0, ""duplicate"": 43, ""invalid_relation"": 24, ""isolated"": 56}",4
Double DQN,5,900005,9,"[0.9397201538085938, 0.9618117213249207, 0.9786856174468994, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 1.0, 0.4479166567325592, 0.39344263076782227, 0.0, 0.5555555820465088, 1.0, 0.0]",0,isolation_cleanup,0.006459766216277987,"[0.9754189848899841, 0.9618117213249207, 0.9786856174468994, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.4479166567325592, 0.39344263076782227, 0.0, 0.5, 1.0, 0.0]",False,0.9810518264770507,0.9408620689655172,0.9695690386166126,34,0,"{""dangling"": 0, ""duplicate"": 43, ""invalid_relation"": 24, ""isolated"": 22}",4
Double DQN,5,900005,10,"[0.9754189848899841, 0.9618117213249207, 0.9786856174468994, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.4479166567325592, 0.39344263076782227, 0.0, 0.5, 1.0, 0.0]",2,relation_repair,0.0035188159465790684,"[0.9754189848899841, 0.9609236121177673, 0.9920070767402649, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.4583333432674408, 0.14754098653793335, 0.0, 0.4444444477558136, 1.0, 0.0]",False,0.9848706424236298,0.9408620689655172,0.9722967642927406,15,0,"{""dangling"": 0, ""duplicate"": 44, ""invalid_relation"": 9, ""isolated"": 22}",4
Double DQN,5,900005,11,"[0.9754189848899841, 0.9609236121177673, 0.9920070767402649, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.4583333432674408, 0.14754098653793335, 0.0, 0.4444444477558136, 1.0, 0.0]",2,relation_repair,0.0014785786914824994,"[0.9754189848899841, 0.9609236121177673, 0.99733567237854, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.4583333432674408, 0.04918032884597778, 0.0, 0.3888888955116272, 1.0, 0.0]",False,0.9864692211151123,0.9408620689655172,0.973438606215228,6,0,"{""dangling"": 0, ""duplicate"": 44, ""invalid_relation"": 3, ""isolated"": 22}",4
Double DQN,5,900005,12,"[0.9754189848899841, 0.9609236121177673, 0.99733567237854, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.4583333432674408, 0.04918032884597778, 0.0, 0.3888888955116272, 1.0, 0.0]",1,exact_deduplication,0.0041619243240356004,"[0.9754189848899841, 0.9845314025878906, 0.9972702264785767, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.1770833283662796, 0.04918032884597778, 0.0, 0.3333333432674408, 1.0, 0.0]",False,0.9911711454391479,0.9408620689655172,0.9767971235895392,27,0,"{""dangling"": 0, ""duplicate"": 17, ""invalid_relation"": 3, ""isolated"": 22}",4
Double DQN,5,900005,13,"[0.9754189848899841, 0.9845314025878906, 0.9972702264785767, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.1770833283662796, 0.04918032884597778, 0.0, 0.3333333432674408, 1.0, 0.0]",2,relation_repair,0.0005059547042847568,"[0.9754189848899841, 0.9845314025878906, 0.9990900754928589, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.1770833283662796, 0.016393441706895828, 0.0, 0.2777777910232544, 1.0, 0.0]",False,0.9917171001434326,0.9408620689655172,0.9771870912354569,2,0,"{""dangling"": 0, ""duplicate"": 17, ""invalid_relation"": 1, ""isolated"": 22}",4
Double DQN,5,900005,14,"[0.9754189848899841, 0.9845314025878906, 0.9990900754928589, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.1770833283662796, 0.016393441706895828, 0.0, 0.2777777910232544, 1.0, 0.0]",1,exact_deduplication,0.0017680294799805576,"[0.9754189848899841, 0.9944853186607361, 0.9990808963775635, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.0625, 0.016393441706895828, 0.0, 0.2222222238779068, 1.0, 0.0]",False,0.9937051296234132,0.9408620689655172,0.9786071122925858,11,0,"{""dangling"": 0, ""duplicate"": 6, ""invalid_relation"": 1, ""isolated"": 22}",4
Double DQN,5,900005,15,"[0.9754189848899841, 0.9944853186607361, 0.9990808963775635, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.0625, 0.016393441706895828, 0.0, 0.2222222238779068, 1.0, 0.0]",1,exact_deduplication,0.0006529165935514581,"[0.9754189848899841, 0.9981549978256226, 0.9990774989128113, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.02083333395421505, 0.016393441706895828, 0.0, 0.1666666716337204, 1.0, 0.0]",False,0.9944380462169646,0.9408620689655172,0.9791306241451226,4,0,"{""dangling"": 0, ""duplicate"": 2, ""invalid_relation"": 1, ""isolated"": 22}",4
Double DQN,5,900005,16,"[0.9754189848899841, 0.9981549978256226, 0.9990774989128113, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.3928571343421936, 0.02083333395421505, 0.016393441706895828, 0.0, 0.1666666716337204, 1.0, 0.0]",0,isolation_cleanup,0.0028200852584839313,"[0.9909194111824036, 0.9981549978256226, 0.9990774989128113, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.02083333395421505, 0.016393441706895828, 0.0, 0.1111111119389534, 1.0, 0.0]",False,0.9975381314754486,0.9408620689655172,0.9813449707583254,14,0,"{""dangling"": 0, ""duplicate"": 2, ""invalid_relation"": 1, ""isolated"": 8}",4
Double DQN,5,900005,17,"[0.9909194111824036, 0.9981549978256226, 0.9990774989128113, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.02083333395421505, 0.016393441706895828, 0.0, 0.1111111119389534, 1.0, 0.0]",1,exact_deduplication,0.0003284818744660312,"[0.9909194111824036, 1.0, 0.9990757703781128, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0, 0.016393441706895828, 0.0, 0.0555555559694767, 1.0, 0.0]",False,0.9979066133499146,0.9408620689655172,0.9816081720972297,2,0,"{""dangling"": 0, ""duplicate"": 0, ""invalid_relation"": 1, ""isolated"": 8}",4
Double DQN,5,900005,18,"[0.9909194111824036, 1.0, 0.9990757703781128, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0, 0.016393441706895828, 0.0, 0.0555555559694767, 1.0, 0.0]",2,relation_repair,0.0002572688865662065,"[0.9909194111824036, 1.0, 1.0, 1.0, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",True,0.9981838822364808,0.9408620689655172,0.9818062213019199,1,0,"{""dangling"": 0, ""duplicate"": 0, ""invalid_relation"": 0, ""isolated"": 8}",4
Random,6,900006,1,"[0.9540983438491821, 0.9465330243110657, 0.9381787776947021, 0.963241457939148, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",6,mixed_rule_generation,0.2453048275862069,"[0.9540983438491821, 0.9465330243110657, 0.9381787776947021, 0.963241457939148, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.5, 0.0]",False,0.9505523443222046,0.6333620689655173,0.8599265513631511,2,2,"{""dangling"": 44, ""duplicate"": 64, ""invalid_relation"": 74, ""isolated"": 42}",2
Random,6,900006,2,"[0.9540983438491821, 0.9465330243110657, 0.9381787776947021, 0.963241457939148, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.5, 0.0]",2,relation_repair,0.0,"[0.9540983438491821, 0.9465330243110657, 0.9381787776947021, 0.963241457939148, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 0.5, 0.0]",False,0.9505523443222046,0.6333620689655173,0.8599265513631511,0,0,"{""dangling"": 44, ""duplicate"": 64, ""invalid_relation"": 74, ""isolated"": 42}",2
Random,6,900006,3,"[0.9540983438491821, 0.9465330243110657, 0.9381787776947021, 0.963241457939148, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.8888888955116272, 0.5, 0.0]",3,dangling_edge_cleanup,0.0,"[0.9540983438491821, 0.9465330243110657, 0.9381787776947021, 0.963241457939148, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.8333333134651184, 0.5, 0.0]",False,0.9505523443222046,0.6333620689655173,0.8599265513631511,0,0,"{""dangling"": 44, ""duplicate"": 64, ""invalid_relation"": 74, ""isolated"": 42}",2
Random,6,900006,4,"[0.9540983438491821, 0.9465330243110657, 0.9381787776947021, 0.963241457939148, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 1.0, 1.0, 1.0, 0.8333333134651184, 0.5, 0.0]",1,exact_deduplication,0.004599599332809626,"[0.9540983438491821, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 0.390625, 1.0, 1.0, 0.7777777910232544, 0.5, 0.0]",False,0.9559319436550141,0.6333620689655173,0.863769122315158,39,0,"{""dangling"": 44, ""duplicate"": 25, ""invalid_relation"": 74, ""isolated"": 42}",2
Random,6,900006,5,"[0.9540983438491821, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 0.390625, 1.0, 1.0, 0.7777777910232544, 0.5, 0.0]",3,dangling_edge_cleanup,0.0,"[0.9540983438491821, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 0.390625, 1.0, 1.0, 0.7222222089767456, 0.5, 0.0]",False,0.9559319436550141,0.6333620689655173,0.863769122315158,0,0,"{""dangling"": 44, ""duplicate"": 25, ""invalid_relation"": 74, ""isolated"": 42}",2
Random,6,900006,6,"[0.9540983438491821, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.44999998807907104, 0.5, 1.0, 0.390625, 1.0, 1.0, 0.7222222089767456, 0.5, 0.0]",5,augmentation_rule_generation,0.057479999999999885,"[0.9540983438491821, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.675000011920929, 0.75, 1.0, 0.390625, 1.0, 1.0, 0.6666666865348816, 0.75, 0.0]",False,0.9559319436550141,0.7871120689655172,0.9076976937437293,1,1,"{""dangling"": 44, ""duplicate"": 25, ""invalid_relation"": 74, ""isolated"": 42}",3
Random,6,900006,7,"[0.9540983438491821, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.675000011920929, 0.75, 1.0, 0.390625, 1.0, 1.0, 0.6666666865348816, 0.75, 0.0]",7,low_precision_rule_pruning,0.0,"[0.9540983438491821, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.675000011920929, 0.75, 1.0, 0.390625, 1.0, 1.0, 0.6111111044883728, 0.75, 0.0]",False,0.9559319436550141,0.7871120689655172,0.9076976937437293,0,0,"{""dangling"": 44, ""duplicate"": 25, ""invalid_relation"": 74, ""isolated"": 42}",3
Random,6,900006,8,"[0.9540983438491821, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.675000011920929, 0.75, 1.0, 0.390625, 1.0, 1.0, 0.6111111044883728, 0.75, 0.0]",0,isolation_cleanup,0.005060782890319825,"[0.9820022583007812, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.675000011920929, 0.75, 0.380952388048172, 0.390625, 1.0, 1.0, 0.5555555820465088, 0.75, 0.0]",False,0.9615127265453339,0.7871120689655172,0.911683967236815,26,0,"{""dangling"": 44, ""duplicate"": 25, ""invalid_relation"": 74, ""isolated"": 16}",3
Random,6,900006,9,"[0.9820022583007812, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.675000011920929, 0.75, 0.380952388048172, 0.390625, 1.0, 1.0, 0.5555555820465088, 0.75, 0.0]",0,isolation_cleanup,0.002034363555908114,"[0.9931740760803223, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.675000011920929, 0.75, 0.1428571492433548, 0.390625, 1.0, 1.0, 0.5, 0.75, 0.0]",False,0.963747090101242,0.7871120689655172,0.9132799412053207,10,0,"{""dangling"": 44, ""duplicate"": 25, ""invalid_relation"": 74, ""isolated"": 6}",3
Random,6,900006,10,"[0.9931740760803223, 0.978411078453064, 0.936096727848053, 0.9620034694671631, 0.931034505367279, 0.675000011920929, 0.75, 0.1428571492433548, 0.390625, 1.0, 1.0, 0.5, 0.75, 0.0]",1,exact_deduplication,0.0018668195724486861,"[0.9931740760803223, 0.9912511110305786, 0.9352580904960632, 0.9615048170089722, 0.931034505367279, 0.675000011920929, 0.75, 0.1428571492433548, 0.15625, 1.0, 1.0, 0.4444444477558136, 0.75, 0.0]",False,0.9659139096736907,0.7871120689655172,0.9148276694713555,15,0,"{""dangling"": 44, ""duplicate"": 10, ""invalid_relation"": 74, ""isolated"": 6}",3
Random,6,900006,11,"[0.9931740760803223, 0.9912511110305786, 0.9352580904960632, 0.9615048170089722, 0.931034505367279, 0.675000011920929, 0.75, 0.1428571492433548, 0.15625, 1.0, 1.0, 0.4444444477558136, 0.75, 0.0]",5,augmentation_rule_generation,-0.014847645455622647,"[0.9931740760803223, 0.9912511110305786, 0.9352580904960632, 0.9615048170089722, 0.8453608155250549, 0.6833333373069763, 0.75, 0.1428571492433548, 0.15625, 1.0, 1.0, 0.3888888955116272, 0.75, 0.3333333432674408]",False,0.9659139096736907,0.7600429553264605,0.9070936370030537,1,1,"{""dangling"": 44, ""duplicate"": 10, ""invalid_relation"": 74, ""isolated"": 6}",4
Random,6,900006,12,"[0.9931740760803223, 0.9912511110305786, 0.9352580904960632, 0.9615048170089722, 0.8453608155250549, 0.6833333373069763, 0.75, 0.1428571492433548, 0.15625, 1.0, 1.0, 0.3888888955116272, 0.75, 0.3333333432674408]",6,mixed_rule_generation,0.0549228178694158,"[0.9931740760803223, 0.9912511110305786, 0.9352580904960632, 0.9615048170089722, 0.8640000224113464, 0.8999999761581421, 1.0, 0.1428571492433548, 0.15625, 1.0, 1.0, 0.3333333432674408, 1.0, 0.3333333432674408]",False,0.9659139096736907,0.9174,0.952052792624065,1,2,"{""dangling"": 44, ""duplicate"": 10, ""invalid_relation"": 74, ""isolated"": 6}",5
Random,6,900006,13,"[0.9931740760803223, 0.9912511110305786, 0.9352580904960632, 0.9615048170089722, 0.8640000224113464, 0.8999999761581421, 1.0, 0.1428571492433548, 0.15625, 1.0, 1.0, 0.3333333432674408, 1.0, 0.3333333432674408]",3,dangling_edge_cleanup,0.0059264244651795325,"[0.9931740760803223, 0.9910394549369812, 0.9336917400360107, 0.9847670197486877, 0.8640000224113464, 0.8999999761581421, 1.0, 0.1428571492433548, 0.15625, 1.0, 0.3863636255264282, 0.2777777910232544, 1.0, 0.3333333432674408]",False,0.9723803341388703,0.9174,0.9566716672420503,27,0,"{""dangling"": 17, ""duplicate"": 10, ""invalid_relation"": 74, ""isolated"": 6}",5
Random,6,900006,14,"[0.9931740760803223, 0.9910394549369812, 0.9336917400360107, 0.9847670197486877, 0.8640000224113464, 0.8999999761581421, 1.0, 0.1428571492433548, 0.15625, 1.0, 0.3863636255264282, 0.2777777910232544, 1.0, 0.3333333432674408]",3,dangling_edge_cleanup,0.002505070714950428,"[0.9931740760803223, 0.9909502267837524, 0.9330316781997681, 0.9945701360702515, 0.8640000224113464, 0.8999999761581421, 1.0, 0.1428571492433548, 0.15625, 1.0, 0.13636364042758942, 0.2222222238779068, 1.0, 0.3333333432674408]",False,0.9751054048538208,0.9174,0.9586181463241578,11,0,"{""dangling"": 6, ""duplicate"": 10, ""invalid_relation"": 74, ""isolated"": 6}",5
Random,6,900006,15,"[0.9931740760803223, 0.9909502267837524, 0.9330316781997681, 0.9945701360702515, 0.8640000224113464, 0.8999999761581421, 1.0, 0.1428571492433548, 0.15625, 1.0, 0.13636364042758942, 0.2222222238779068, 1.0, 0.3333333432674408]",1,exact_deduplication,0.0008434435176850698,"[0.9931740760803223, 0.9963603019714355, 0.9326660633087158, 0.9945405125617981, 0.8640000224113464, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0625, 1.0, 0.13636364042758942, 0.1666666716337204, 1.0, 0.3333333432674408]",False,0.9760688483715058,0.9174,0.9593063202653613,6,0,"{""dangling"": 6, ""duplicate"": 4, ""invalid_relation"": 74, ""isolated"": 6}",5
Random,6,900006,16,"[0.9931740760803223, 0.9963603019714355, 0.9326660633087158, 0.9945405125617981, 0.8640000224113464, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0625, 1.0, 0.13636364042758942, 0.1666666716337204, 1.0, 0.3333333432674408]",4,deletion_rule_generation,-0.008672307692307733,"[0.9931740760803223, 0.9963603019714355, 0.9326660633087158, 0.9945405125617981, 0.8307692408561707, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0625, 1.0, 0.13636364042758942, 0.1111111119389534, 1.0, 0.6666666865348816]",False,0.9760688483715058,0.9057692307692309,0.9559832433422845,1,1,"{""dangling"": 6, ""duplicate"": 4, ""invalid_relation"": 74, ""isolated"": 6}",6
Random,6,900006,17,"[0.9931740760803223, 0.9963603019714355, 0.9326660633087158, 0.9945405125617981, 0.8307692408561707, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0625, 1.0, 0.13636364042758942, 0.1111111119389534, 1.0, 0.6666666865348816]",4,deletion_rule_generation,-0.004,"[0.9931740760803223, 0.9963603019714355, 0.9326660633087158, 0.9945405125617981, 0.8307692408561707, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0625, 1.0, 0.13636364042758942, 0.0555555559694767, 1.0, 0.6666666865348816]",False,0.9760688483715058,0.9057692307692309,0.9559832433422845,0,1,"{""dangling"": 6, ""duplicate"": 4, ""invalid_relation"": 74, ""isolated"": 6}",6
Random,6,900006,18,"[0.9931740760803223, 0.9963603019714355, 0.9326660633087158, 0.9945405125617981, 0.8307692408561707, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0625, 1.0, 0.13636364042758942, 0.0555555559694767, 1.0, 0.6666666865348816]",7,low_precision_rule_pruning,0.01399713527851469,"[0.9931740760803223, 0.9963603019714355, 0.9326660633087158, 0.9945405125617981, 0.931034505367279, 0.8999999761581421, 1.0, 0.1428571492433548, 0.0625, 1.0, 0.13636364042758942, 0.0, 1.0, 0.0]",True,0.9760688483715058,0.9408620689655172,0.9660097685412234,2,0,"{""dangling"": 6, ""duplicate"": 4, ""invalid_relation"": 74, ""isolated"": 6}",4
Enhancement Only,6,900006,1,"[0.9540983438491821, 0.9465330243110657, 0.9381787776947021, 0.963241457939148, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0,isolation_cleanup,0.0,"[0.9540983438491821, 0.9465330243110657, 0.9381787776947021, 0.963241457939148, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.9444444179534912, 0.0, 0.0]",False,0.9505523443222046,0.0,0.6789659602301462,0,0,"{""dangling"": 44, ""duplicate"": 64, ""invalid_relation"": 74, ""isolated"": 42}",0
