algorithm,seed,episode,epsilon,reward,loss,steps,final_joint,q_graph,q_rule
Double DQN,10005,190,0.309423076923077,0.377772654152903,6.703582509241339e-06,18,0.9803981935508146,0.9962126433849335,0.9408620689655172
Double DQN,10005,191,0.3057692307692308,0.37996564799407434,5.6507606763665936e-06,18,0.979541747182461,0.9950136184692383,0.9408620689655172
Double DQN,10005,192,0.30211538461538456,0.392551431742701,5.387441787105571e-06,18,0.9818866620275188,0.9982964992523193,0.9408620689655172
Double DQN,10005,193,0.29846153846153844,0.38790654493430565,6.947715797246525e-06,18,0.9817843591697112,0.9981532752513886,0.9408620689655172
Double DQN,10005,194,0.2948076923076923,0.38432199135780326,7.318115093666064e-06,18,0.9709090966565269,0.9923127353191376,0.9174
Double DQN,10005,195,0.2911538461538462,0.40265902140716014,5.7110054664614536e-06,18,0.9812142662872823,0.9973551452159881,0.9408620689655172
Double DQN,10005,196,0.2875000000000001,0.38471949447329445,5.4896162282602745e-06,18,0.9770829891660073,0.9989893555641175,0.9223170731707317
Double DQN,10005,197,0.28384615384615386,0.3854217510423988,5.218904031304798e-06,18,0.9802962525783502,0.9960699260234833,0.9408620689655172
Double DQN,10005,198,0.28019230769230774,0.39427585595229575,5.996185033533645e-06,18,0.9800336387709444,0.9957022666931152,0.9408620689655172
Double DQN,10005,199,0.2765384615384616,0.4042823459825843,4.9264341820768704e-06,18,0.9803889718607729,0.9961997330188751,0.9408620689655172
Double DQN,10005,200,0.2728846153846155,0.39826825715163633,5.524397415178504e-06,18,0.9800029296064612,0.9956592738628388,0.9408620689655172
Double DQN,10005,201,0.2692307692307693,0.39583141427138746,6.8131043917674106e-06,18,0.9800047092308553,0.9956617653369904,0.9408620689655172
Double DQN,10005,202,0.26557692307692304,0.3953536902914376,8.18005206484587e-06,18,0.9810160382686578,0.9970776259899139,0.9408620689655172
Double DQN,10005,203,0.2619230769230769,0.3978287115965219,6.780952831933165e-06,18,0.9817935425424812,0.9981661319732666,0.9408620689655172
Double DQN,10005,204,0.2582692307692308,0.401965297671351,8.043845254077394e-06,18,0.9828080902311016,0.9995864987373353,0.9408620689655172
Double DQN,10005,205,0.2546153846153847,0.3984560294161171,5.823542803934995e-06,18,0.9811674042640649,0.9972895383834839,0.9408620689655172
Double DQN,10005,206,0.25096153846153857,0.36096341559508743,6.929884724134657e-06,18,0.9743635042606317,0.9877640783786774,0.9408620689655172
Double DQN,10005,207,0.24730769230769234,0.405441412621531,9.802618781880787e-06,18,0.9807223619263749,0.9966664791107178,0.9408620689655172
Double DQN,10005,208,0.24365384615384622,0.40061640917876673,7.798297120744894e-06,18,0.982445114974318,0.9990783333778381,0.9408620689655172
Double DQN,10005,209,0.24,0.39464528472999033,7.38877856242147e-06,18,0.9816617651878319,0.9979816436767578,0.9408620689655172
Double DQN,10005,210,0.23634615384615387,0.3966510225019782,6.829195753097237e-06,18,0.9813339226116689,0.9975226640701295,0.9408620689655172
Double DQN,10005,211,0.23269230769230775,0.40404460258582525,7.337325314438203e-06,18,0.9823127330582717,0.9988929986953735,0.9408620689655172
Double DQN,10005,212,0.22903846153846152,0.3752596453220588,6.633257006190736e-06,18,0.9767077464125656,0.9964321672916413,0.9273966942148761
Double DQN,10005,213,0.2253846153846154,0.4073343737325996,6.514239228434033e-06,18,0.9818249541902777,0.9982101082801819,0.9408620689655172
Double DQN,10005,214,0.2217307692307693,0.3926143220243781,7.181195895908685e-06,18,0.9795623022699591,0.9950423955917358,0.9408620689655172
Double DQN,10005,215,0.21807692307692317,0.40545531996825634,7.460676847080726e-06,18,0.9822181277145894,0.9987605512142181,0.9408620689655172
Double DQN,10005,216,0.21442307692307705,0.36893473729133597,6.484209001832318e-06,18,0.9706222578184945,0.9919111609458924,0.9174
Double DQN,10005,217,0.2107692307692307,0.39131133380988536,6.680503575909016e-06,18,0.9820540914746928,0.998530900478363,0.9408620689655172
Double DQN,10005,218,0.2071153846153846,0.37536838946040074,7.70403347713808e-06,18,0.9735982972736559,0.9941107869148255,0.9223170731707317
Double DQN,10005,219,0.20346153846153847,0.39922755261519866,8.383511789765584e-06,18,0.9810655569560424,0.9971469521522522,0.9408620689655172
Double DQN,10005,220,0.19980769230769235,0.3964184847078653,8.0573479661123e-06,18,0.9792801040792701,0.9946473181247711,0.9408620689655172
Double DQN,10005,221,0.19615384615384623,0.39619423973182133,8.640939742892644e-06,18,0.9800570633963411,0.9957350611686706,0.9408620689655172
Double DQN,10005,222,0.1925,0.3811382255659431,8.146212798641904e-06,18,0.979171006291958,0.9944945812225341,0.9408620689655172
Double DQN,10005,223,0.18884615384615389,0.398189931365046,8.924947476569085e-06,18,0.9812131848887271,0.9973536312580108,0.9408620689655172
Double DQN,10005,224,0.18519230769230777,0.39822626407721945,9.164603953750986e-06,18,0.9802778517730132,0.9960441648960114,0.9408620689655172
Double DQN,10005,225,0.18153846153846154,0.3687193125660162,7.151164052427501e-06,18,0.968576944837041,0.985049045085907,0.9273966942148761
Double DQN,10005,226,0.17788461538461542,0.3967081724748941,7.02843254253417e-06,18,0.9824518758440254,0.9990877985954285,0.9408620689655172
Double DQN,10005,227,0.1742307692307693,0.39909691754439786,5.278763031431784e-06,18,0.9821851706035033,0.9987144112586976,0.9408620689655172
Double DQN,10005,228,0.17057692307692307,0.3871079260740608,6.006049438332815e-06,18,0.9796089812217676,0.9951077461242677,0.9408620689655172
Double DQN,10005,229,0.16692307692307695,0.39557815075019287,5.22275462976217e-06,18,0.9812503654146429,0.9974056839942932,0.9408620689655172
Double DQN,10005,230,0.16326923076923083,0.4009494275102944,7.610512600169588e-06,18,0.98082657639029,0.9968123793601991,0.9408620689655172
Double DQN,10005,231,0.15961538461538471,0.4009914319429727,6.405933934022161e-06,18,0.9827769170018842,0.9995428562164308,0.9408620689655172
Double DQN,10005,232,0.1559615384615386,0.4014530374727577,4.475650257518282e-06,18,0.9800193932608431,0.9956823229789733,0.9408620689655172
Double DQN,10005,233,0.15230769230769226,0.4014799727449746,4.667835052411344e-06,18,0.9817692281048874,0.9981320917606353,0.9408620689655172
Double DQN,10005,234,0.14865384615384614,0.39637152446845475,6.079325582201515e-06,18,0.9793509740019081,0.9947465360164642,0.9408620689655172
Double DQN,10005,235,0.14500000000000002,0.3963090401754707,6.1511410017879425e-06,18,0.9819552840035538,0.9983925700187684,0.9408620689655172
Double DQN,10005,236,0.1413461538461539,0.39528009937385034,6.119462214984297e-06,18,0.9822899129942722,0.998861050605774,0.9408620689655172
Double DQN,10005,237,0.13769230769230778,0.38263047808344763,6.995282622786665e-06,18,0.9758065556981423,0.9972023487091064,0.9223170731707317
Double DQN,10005,238,0.13403846153846155,0.400153873072657,6.893471347919129e-06,18,0.9814602631712195,0.9976995408535003,0.9408620689655172
Double DQN,10005,239,0.13038461538461543,0.3998085565004676,9.534649860951402e-06,18,0.9825763047974685,0.9992619991302489,0.9408620689655172
Double DQN,10005,240,0.1267307692307693,0.3915625788317054,1.0986938731447379e-05,18,0.9768788500724755,0.9912855625152588,0.9408620689655172
Double DQN,10005,241,0.12307692307692308,0.39380209455588777,1.0601045207497211e-05,18,0.98121172457493,0.9973515868186951,0.9408620689655172
Double DQN,10005,242,0.11942307692307697,0.3798742465505928,1.1459529812580311e-05,18,0.9786923213897668,0.9938244223594666,0.9408620689655172
Double DQN,10005,243,0.11576923076923074,0.3940979948149054,8.413513973613994e-06,18,0.9810140372555832,0.9970748245716095,0.9408620689655172
Double DQN,10005,244,0.11211538461538462,0.39902184664824913,7.650247476299734e-06,18,0.9816457230234382,0.9979591846466065,0.9408620689655172
Double DQN,10005,245,0.1084615384615385,0.4053684343443246,1.0288463221917886e-05,18,0.9823112642295256,0.9988909423351289,0.9408620689655172
Double DQN,10005,246,0.10480769230769238,0.3995365989981026,7.218217761975312e-06,18,0.9823141763421703,0.9988950192928314,0.9408620689655172
Double DQN,10005,247,0.10115384615384626,0.39607227702239434,6.17578333124887e-06,18,0.9801035294744181,0.9958001136779785,0.9408620689655172
Double DQN,10005,248,0.09750000000000003,0.38444259544471193,5.817387470112105e-06,18,0.9802663949087923,0.9960281252861023,0.9408620689655172
Double DQN,10005,249,0.0938461538461538,0.4026745506105752,6.766787995123498e-06,18,0.9808266615397826,0.9968124985694886,0.9408620689655172
Double DQN,10005,250,0.09019230769230768,0.3962106471548409,5.912585670052471e-06,18,0.982345860468343,0.9989393770694732,0.9408620689655172
DQN,10006,1,1.0,0.3512545629604366,,18,0.9636971212937512,0.9928110063076019,0.890912408759124
DQN,10006,2,0.9963461538461539,0.366956351126891,,18,0.9646919928409242,0.9882610976696015,0.9057692307692309
DQN,10006,3,0.9926923076923077,0.35919790610964697,,18,0.9696650506270472,0.9886042416095734,0.9223170731707317
DQN,10006,4,0.9890384615384615,0.36503831418688687,,18,0.9733812512171809,0.9938069224357605,0.9223170731707317
DQN,10006,5,0.9853846153846154,0.3727089947710366,,18,0.9735070749221765,0.98656507730484,0.9408620689655172
DQN,10006,6,0.9817307692307692,0.35481485491319137,,18,0.9650775180853808,0.9905630707740783,0.9013636363636364
DQN,10006,7,0.9780769230769231,0.3690288988113401,,18,0.96940474354199,0.990206640958786,0.9174
DQN,10006,8,0.974423076923077,0.36631081129074106,0.019853025017415777,18,0.9676877718312402,0.990637880563736,0.9103125000000001
DQN,10006,9,0.9707692307692307,0.34576176242526,0.004858762491494417,18,0.9598044371106486,0.974799382686615,0.9223170731707317
DQN,10006,10,0.9671153846153846,0.3517262044781009,0.002614703288094865,18,0.9655131911733009,0.9827916383743286,0.9223170731707317
DQN,10006,11,0.9634615384615385,0.3815964867506354,0.0020954705865329337,18,0.9764524001264808,0.9906885325908661,0.9408620689655172
DQN,10006,12,0.9598076923076924,0.3706881805771154,0.0028121336621956695,18,0.9717722834361141,0.9915543675422669,0.9223170731707317
DQN,10006,13,0.9561538461538461,0.3509472647104593,0.002093706946147399,18,0.9694202909681011,0.9808435797691346,0.9408620689655172
DQN,10006,14,0.9525,0.37812289707835123,0.0017221122527391547,18,0.9740640437104562,0.9947628319263457,0.9223170731707317
DQN,10006,15,0.9488461538461539,0.36053622436622085,0.0015637725041920526,18,0.9736004881729634,0.9866958558559418,0.9408620689655172
DQN,10006,16,0.9451923076923077,0.3712001150219256,0.001489594837443696,18,0.9651982023165778,0.9889697909355164,0.9057692307692309
DQN,10006,17,0.9415384615384615,0.3673700293953163,0.0015195269693827464,18,0.9637669649554821,0.9783150732517243,0.9273966942148761
DQN,10006,18,0.9378846153846154,0.35727057449861,0.0012469121203240422,18,0.9648818530664817,0.9902891397476196,0.9013636363636364
DQN,10006,19,0.9342307692307692,0.3647638714798,0.0012733243541636814,18,0.965015699502947,0.994657015800476,0.890912408759124
DQN,10006,20,0.9305769230769231,0.37499857397386865,0.0011255931684799078,18,0.9776498659428348,0.997751134634018,0.9273966942148761
DQN,10006,21,0.926923076923077,0.3474750488311987,0.0011374472103650784,18,0.9637591993217626,0.9783042013645171,0.9273966942148761
DQN,10006,22,0.9232692307692307,0.3541016426043076,0.0010024597577285022,18,0.9623996176348105,0.9868140101432801,0.9013636363636364
DQN,10006,23,0.9196153846153846,0.3572238802242277,0.0008742863202415821,18,0.970388811656407,0.9944193363189697,0.9103125000000001
DQN,10006,24,0.9159615384615385,0.34774197170777754,0.0009382508125984006,18,0.9586303987131493,0.9815371036529542,0.9013636363636364
DQN,10006,25,0.9123076923076923,0.36317143059730506,0.00102140536263404,18,0.969544473859242,0.9904022634029388,0.9174
DQN,10006,26,0.9086538461538461,0.354937370461684,0.0008579785046297022,18,0.9582558236934328,0.9792504608631134,0.9057692307692309
DQN,10006,27,0.905,0.37180903542216204,0.0009817490354180336,18,0.9698421189967764,0.9888521373271941,0.9223170731707317
DQN,10006,28,0.9013461538461538,0.34012544137954703,0.00094463603454642,18,0.9639437443869456,0.9853962421417237,0.9103125000000001
DQN,10006,29,0.8976923076923077,0.3684030472080524,0.000761234738294863,18,0.9679657481528902,0.9928443551063537,0.9057692307692309
DQN,10006,30,0.8940384615384616,0.3413324448446795,0.0006629652731741468,18,0.9571188291791198,0.9794209063053131,0.9013636363636364
DQN,10006,31,0.8903846153846153,0.35711244220660304,0.0006244043171237637,18,0.9676812296385296,0.9924460291862489,0.9057692307692309
DQN,10006,32,0.8867307692307692,0.3631860525291722,0.0005806773430473792,18,0.9679587399461129,0.9862154066562653,0.9223170731707317
DQN,10006,33,0.8830769230769231,0.39238397194961006,0.0006479456254358714,18,0.977450509705567,0.992085886001587,0.9408620689655172
DQN,10006,34,0.879423076923077,0.3667190916071265,0.0005565087776631117,18,0.9757630936970265,0.9897235035896301,0.9408620689655172
DQN,10006,35,0.8757692307692307,0.3468660772566359,0.00044813730993256386,18,0.9582156951396495,0.9809565186500548,0.9013636363636364
DQN,10006,36,0.8721153846153846,0.3681473661718697,0.00039460279610163224,18,0.9730238047198123,0.9858884990215302,0.9408620689655172
DQN,10006,37,0.8684615384615384,0.3707076713804765,0.00035528717691906623,18,0.9692222931013479,0.9963657557964325,0.9013636363636364
DQN,10006,38,0.8648076923076924,0.3751580623159736,0.00032124297043386224,18,0.9712871765620603,0.9834572196006776,0.9408620689655172
DQN,10006,39,0.8611538461538462,0.3771534851656287,0.0003365118375060976,18,0.9757939391006978,0.9897666871547699,0.9408620689655172
DQN,10006,40,0.8575,0.36833264360125484,0.0002778700347537071,18,0.9732524370648722,0.9936265826225281,0.9223170731707317
DQN,10006,41,0.8538461538461538,0.37147206032851615,0.00022896008158568293,18,0.9768663586419204,0.9912680745124817,0.9408620689655172
DQN,10006,42,0.8501923076923077,0.38276317251304076,0.0002062026558430969,18,0.9786210768093616,0.9937246799468994,0.9408620689655172
DQN,10006,43,0.8465384615384616,0.36138905175860325,0.0001920013730543562,18,0.9687944609279833,0.9873854160308838,0.9223170731707317
DQN,10006,44,0.8428846153846155,0.36867641003685253,0.00022111648528759056,18,0.9650561071946301,0.9947135865688324,0.890912408759124
DQN,10006,45,0.8392307692307692,0.3431334734725952,0.0002149272719786192,18,0.9572970814364299,0.9760909140110016,0.9103125000000001
DQN,10006,46,0.8355769230769231,0.34839159907267636,0.00016526522651676915,18,0.9638518015106957,0.9870848298072815,0.9057692307692309
DQN,10006,47,0.831923076923077,0.35891376744346903,0.00018037108869369453,18,0.9608668245389143,0.9888485908508301,0.890912408759124
DQN,10006,48,0.8282692307692308,0.35316750075266895,0.00015494566792363508,18,0.9655802425447403,0.9895046472549438,0.9057692307692309
DQN,10006,49,0.8246153846153846,0.36909466676278546,0.00013420288087218069,18,0.9625630876305816,0.9870428681373596,0.9013636363636364
DQN,10006,50,0.8209615384615385,0.35417581503221807,0.00014267456491426047,18,0.968255569364836,0.98459911942482,0.9273966942148761
DQN,10006,51,0.8173076923076923,0.37928263344863367,0.00013679669427801855,18,0.9755176204824684,0.9893798410892486,0.9408620689655172
DQN,10006,52,0.8136538461538462,0.36582732115844174,0.00010229179537822751,18,0.9718087384912181,0.9841874063014985,0.9408620689655172
DQN,10006,53,0.81,0.35376555635452267,9.15300145910199e-05,18,0.9684362614154817,0.9916857659816742,0.9103125000000001
DQN,10006,54,0.8063461538461538,0.3544839437263765,7.863268931234618e-05,18,0.9642739893210475,0.9810567557811737,0.9223170731707317
DQN,10006,55,0.8026923076923077,0.3409623694281142,8.047796008112427e-05,18,0.9569600168605903,0.9791985690593719,0.9013636363636364
DQN,10006,56,0.7990384615384616,0.36604503616259665,9.70822883472364e-05,18,0.9651550868710321,0.9889094293117524,0.9057692307692309
DQN,10006,57,0.7953846153846154,0.3499303407676725,7.775640592121312e-05,18,0.9629814227790854,0.9918090283870697,0.890912408759124
DQN,10006,58,0.7917307692307692,0.3752029181480406,4.95084043197696e-05,18,0.968362662764958,0.9887477278709411,0.9174
DQN,10006,59,0.7880769230769231,0.35285478645251367,4.5848294474934744e-05,18,0.9576073464456497,0.978342592716217,0.9057692307692309
DQN,10006,60,0.7844230769230769,0.3614369312580136,4.107125136619693e-05,18,0.9621260237494899,0.9906114697456361,0.890912408759124
DQN,10006,61,0.7807692307692308,0.36802970025139137,4.4048494500101595e-05,18,0.9657000204296132,0.9956150650978088,0.890912408759124
DQN,10006,62,0.7771153846153847,0.3752931040201515,7.357861229845892e-05,18,0.9746734015812428,0.988197934627533,0.9408620689655172
DQN,10006,63,0.7734615384615384,0.3821472712612151,3.8589805727598206e-05,18,0.9737257354327612,0.9962560296058656,0.9174
DQN,10006,64,0.7698076923076923,0.3387352851303127,2.8969618243637444e-05,18,0.9536559567933784,0.9787533760070801,0.890912408759124
DQN,10006,65,0.7661538461538462,0.3480016615347427,2.633893473102944e-05,18,0.96376624144517,0.9887272834777833,0.9013636363636364
DQN,10006,66,0.7625,0.38062410484412623,2.894677961901632e-05,18,0.9729511977475267,0.9857868492603302,0.9408620689655172
DQN,10006,67,0.7588461538461538,0.35408162384340586,5.765796635791453e-05,18,0.9661446495827425,0.9816438317298889,0.9273966942148761
DQN,10006,68,0.7551923076923077,0.34184037497218056,5.8949642961023426e-05,18,0.958577875700562,0.9730821967124939,0.9223170731707317
DQN,10006,69,0.7515384615384615,0.38867869896987395,3.1585178375179465e-05,18,0.9754411179208992,0.9892727375030518,0.9408620689655172
DQN,10006,70,0.7478846153846154,0.3337000753277104,2.7313017805378575e-05,18,0.9582329776810438,0.9725993394851684,0.9223170731707317
DQN,10006,71,0.7442307692307693,0.3550889708549718,2.291257624165155e-05,18,0.9708682495615981,0.9882568717002869,0.9273966942148761
DQN,10006,72,0.7405769230769231,0.34208100740952896,2.2514278498420026e-05,18,0.9605818931003669,0.9842691957950591,0.9013636363636364
DQN,10006,73,0.7369230769230769,0.39303177613357004,5.7680651176876076e-05,18,0.9774050526489766,0.9920222461223602,0.9408620689655172
DQN,10006,74,0.7332692307692308,0.36199929006576537,3.4429339898957144e-05,18,0.9596149744033814,0.976500964164734,0.9174
DQN,10006,75,0.7296153846153847,0.34655028947527816,2.5869927210603943e-05,18,0.9597327625253061,0.9746990382671357,0.9223170731707317
DQN,10006,76,0.7259615384615385,0.3855346201334327,2.226344294184754e-05,18,0.9732362910209619,0.9861859798431396,0.9408620689655172
DQN,10006,77,0.7223076923076923,0.3815472798452706,2.023618223271721e-05,18,0.9719249760634795,0.9843501389026642,0.9408620689655172
DQN,10006,78,0.7186538461538461,0.3636997709560393,3.3810076527313664e-05,18,0.9624659071377346,0.9804922699928283,0.9174
DQN,10006,79,0.7150000000000001,0.3694920003860754,3.9036663009836855e-05,18,0.9612091355165955,0.9767659604549408,0.9223170731707317
DQN,10006,80,0.7113461538461539,0.3895669557029945,2.141288041457301e-05,18,0.9771357886540708,0.9970314264297485,0.9273966942148761
DQN,10006,81,0.7076923076923076,0.37285998058970415,1.7377055327314236e-05,18,0.9715610403175555,0.9912586271762849,0.9223170731707317
DQN,10006,82,0.7040384615384616,0.3636533086214393,1.8086778103073204e-05,18,0.9685171911927868,0.9795792400836945,0.9408620689655172
DQN,10006,83,0.7003846153846154,0.37602532188514204,1.6032255138674776e-05,18,0.9765270719739606,0.9907930731773377,0.9408620689655172
DQN,10006,84,0.6967307692307693,0.3769179153929085,4.638381955778136e-05,18,0.9755029960571252,0.9893593668937684,0.9408620689655172
DQN,10006,85,0.6930769230769231,0.3599898952102659,2.317941733862325e-05,18,0.9698283409799848,0.9907996773719787,0.9174
DQN,10006,86,0.6894230769230769,0.3535204108494084,1.484939907135817e-05,18,0.9622831430958539,0.9782695710659027,0.9223170731707317
DQN,10006,87,0.6857692307692308,0.38023385893920386,1.4533404686921534e-05,18,0.9759801738132985,0.9900274157524109,0.9408620689655172
DQN,10006,88,0.6821153846153847,0.356882806092295,1.4583107359713824e-05,18,0.9722912168033018,0.9848628759384156,0.9408620689655172
DQN,10006,89,0.6784615384615384,0.3481757644896073,2.3569517351360344e-05,18,0.9602709867582694,0.9838339269161225,0.9013636363636364
DQN,10006,90,0.6748076923076923,0.36217330607414233,3.762744502940526e-05,18,0.9719439014094218,0.9937614619731904,0.9174
DQN,10006,91,0.6711538461538462,0.3656059758575466,2.137648759041137e-05,18,0.9657857148789019,0.9957350373268128,0.890912408759124
DQN,10006,92,0.6675,0.38767054803946926,1.810118318543472e-05,18,0.9786633024427106,0.9937837958335877,0.9408620689655172
DQN,10006,93,0.6638461538461539,0.3576443676025612,1.6314741969836177e-05,18,0.969309515723653,0.9860746443271636,0.9273966942148761
DQN,10006,94,0.6601923076923077,0.35610398965912154,1.2552505116521692e-05,18,0.9586634707251979,0.9857638955116272,0.890912408759124
DQN,10006,95,0.6565384615384615,0.3660200914106697,3.1288788149039545e-05,18,0.974232531568687,0.9875807166099548,0.9408620689655172
DQN,10006,96,0.6528846153846154,0.371572468825373,2.648219949858483e-05,18,0.9750097293043372,0.988668793439865,0.9408620689655172
DQN,10006,97,0.6492307692307693,0.3675614305410712,1.513537146517289e-05,18,0.9712847668314215,0.9834538459777832,0.9408620689655172
DQN,10006,98,0.645576923076923,0.3820770638285013,1.5303818397822193e-05,18,0.9757901967805008,0.9897614479064942,0.9408620689655172
DQN,10006,99,0.6419230769230769,0.36744404662439645,1.1212545561849967e-05,18,0.9701858998456842,0.9873015820980072,0.9273966942148761
DQN,10006,100,0.6382692307692308,0.36200446204185466,1.1336405350448331e-05,18,0.9679703574521201,0.991033500432968,0.9103125000000001
DQN,10006,101,0.6346153846153846,0.3571538161806627,3.724497208976471e-05,18,0.967300609551467,0.9936753988265992,0.9013636363636364
DQN,10006,102,0.6309615384615385,0.35686735429690436,1.5360165788378152e-05,18,0.9609960365426412,0.9830867588520051,0.9057692307692309
DQN,10006,103,0.6273076923076923,0.36046164667129504,1.3535418727567756e-05,18,0.9687903856958663,0.9893465399742127,0.9174
DQN,10006,104,0.6236538461538461,0.3631969096670479,1.3051474474600076e-05,18,0.9729019089637719,0.9857178449630737,0.9408620689655172
DQN,10006,105,0.62,0.3678899193487495,1.0498622486920794e-05,18,0.9707574956287892,0.9827156662940979,0.9408620689655172
DQN,10006,106,0.6163461538461539,0.3687540563614113,2.286920481411572e-05,18,0.9736785063833667,0.9921912312507629,0.9273966942148761
DQN,10006,107,0.6126923076923076,0.373974019595179,2.05726751119073e-05,18,0.9756922620916603,0.9896243393421174,0.9408620689655172
DQN,10006,108,0.6090384615384616,0.3852556249246925,1.1153675586683676e-05,18,0.9769349933903794,0.991364163160324,0.9408620689655172
DQN,10006,109,0.6053846153846154,0.35099311856269827,1.1916860785277095e-05,18,0.9680885154587883,0.9883639216423035,0.9174
DQN,10006,110,0.6017307692307692,0.389839961932395,1.034680349221162e-05,18,0.9783353874773455,0.9987108647823333,0.9273966942148761
DQN,10006,111,0.5980769230769232,0.3662767848461429,9.422320898819533e-06,18,0.9728029924984178,0.9929973602294923,0.9223170731707317
DQN,10006,112,0.5944230769230769,0.3876795018110605,3.285346229454767e-05,18,0.9783143811096701,0.993295305967331,0.9408620689655172
DQN,10006,113,0.5907692307692307,0.3305913748447712,1.57168732483923e-05,18,0.9569071238512523,0.9773622810840608,0.9057692307692309
DQN,10006,114,0.5871153846153847,0.3656676338396399,1.338400754017736e-05,18,0.9723245911469013,0.9849096000194549,0.9408620689655172
DQN,10006,115,0.5834615384615385,0.37776318545440124,9.839339504146159e-06,18,0.9770285088205573,0.9914950847625732,0.9408620689655172
DQN,10006,116,0.5798076923076924,0.385816689768824,8.623490177544429e-06,18,0.9804448980474707,0.996278029680252,0.9408620689655172
DQN,10006,117,0.5761538461538461,0.3447577670244733,1.7986807632850185e-05,18,0.960891517942602,0.9847026705741881,0.9013636363636364
DQN,10006,118,0.5725,0.36880398671150194,2.2325602862515047e-05,18,0.97145843435015,0.99308180809021,0.9174
DQN,10006,119,0.5688461538461539,0.35853330331802347,1.3356327574203735e-05,18,0.9605297396591731,0.9777816355228424,0.9174
DQN,10006,120,0.5651923076923078,0.35780503433534927,1.3520306108855746e-05,18,0.9674939369564216,0.9835328340530396,0.9273966942148761
DQN,10006,121,0.5615384615384615,0.36907771341422513,1.1168739294791723e-05,18,0.9711827236795662,0.9833109855651856,0.9408620689655172
DQN,10006,122,0.5578846153846153,0.37696019141504583,1.0752509221371534e-05,18,0.9753199884981587,0.9944893062114716,0.9273966942148761
DQN,10006,123,0.5542307692307693,0.3550910372638702,2.2150859194880468e-05,18,0.9709797704219819,0.9952466785907745,0.9103125000000001
DQN,10006,124,0.5505769230769231,0.3725832746897072,1.5917029385390277e-05,18,0.9779952535840678,0.9928485274314881,0.9408620689655172
DQN,10006,125,0.5469230769230768,0.3795256557188361,1.606701607670402e-05,18,0.9769487280035255,0.9913833916187287,0.9408620689655172
DQN,10006,126,0.5432692307692308,0.3700765006859045,1.4930520137568237e-05,18,0.9748526880831196,0.9938350856304169,0.9273966942148761
DQN,10006,127,0.5396153846153846,0.3437737852638524,1.3611161749496307e-05,18,0.9626835245247087,0.9788301050662994,0.9223170731707317
DQN,10006,128,0.5359615384615385,0.38530988278487627,1.5135580497371848e-05,18,0.9763265193741898,0.9905122995376587,0.9408620689655172
DQN,10006,129,0.5323076923076924,0.3444151880369514,1.9281405659259893e-05,18,0.9677363192565337,0.9784860193729401,0.9408620689655172
DQN,10006,130,0.5286538461538461,0.36533506399253307,1.191030257056506e-05,18,0.9705657730313946,0.9824472546577454,0.9408620689655172
DQN,10006,131,0.525,0.3608359049320221,1.4931160118673384e-05,18,0.9661740653582983,0.9856836915016175,0.9174
DQN,10006,132,0.5213461538461539,0.3611424267864226,1.2380354873029217e-05,18,0.9702498863152096,0.9913898408412933,0.9174
DQN,10006,133,0.5176923076923077,0.37075652350733096,1.1361471352857836e-05,18,0.9724087528931912,0.9904135763645172,0.9273966942148761
DQN,10006,134,0.5140384615384617,0.36734878960307066,1.706426393057983e-05,18,0.9713630464600356,0.9909814357757569,0.9223170731707317
DQN,10006,135,0.5103846153846154,0.37637068379500815,1.2184272160690549e-05,18,0.9768794716637711,0.9912864327430726,0.9408620689655172
DQN,10006,136,0.5067307692307692,0.37945036613563,1.2535182324629406e-05,18,0.9784892355925932,0.9935401022434234,0.9408620689655172
DQN,10006,137,0.5030769230769231,0.3869163889608712,1.0554104063784405e-05,18,0.9777951097018613,0.992568325996399,0.9408620689655172
DQN,10006,138,0.49942307692307697,0.35089571239037953,1.1511550559993742e-05,18,0.9662775298836944,0.9922430872917176,0.9013636363636364
DQN,10006,139,0.49576923076923074,0.3670080102453559,1.2117136091344744e-05,18,0.9753873715612102,0.9891974925994873,0.9408620689655172
DQN,10006,140,0.4921153846153846,0.38062123715400686,1.3148878376038434e-05,18,0.9741819621562958,0.9968947470188141,0.9174
DQN,10006,141,0.4884615384615385,0.3742192389518958,1.2043253516619896e-05,18,0.9722501023586977,0.9901914656162263,0.9273966942148761
DQN,10006,142,0.4848076923076924,0.398496921587977,1.19633452363309e-05,18,0.9801530992514983,0.9958695113658905,0.9408620689655172
DQN,10006,143,0.48115384615384627,0.3912037766180366,1.1220182184640887e-05,18,0.9786685135916537,0.9937910914421082,0.9408620689655172
DQN,10006,144,0.47750000000000004,0.3892813870916695,9.644211079123326e-06,18,0.979053968314467,0.9943307280540468,0.9408620689655172
DQN,10006,145,0.4738461538461538,0.38247101703341413,1.1374633206489509e-05,18,0.9722959017255167,0.9922874331474305,0.9223170731707317
DQN,10006,146,0.4701923076923077,0.3878170724020333,1.1735109865185223e-05,18,0.9776770584454092,0.9924030542373657,0.9408620689655172
DQN,10006,147,0.46653846153846157,0.38782927710631787,1.2617095358614784e-05,18,0.9774006121029408,0.9920160293579101,0.9408620689655172
DQN,10006,148,0.46288461538461545,0.3392448292739896,9.330668338710288e-06,18,0.9572413294457048,0.983772897720337,0.890912408759124
DQN,10006,149,0.45923076923076933,0.4069870325193731,1.1882651885268084e-05,18,0.9801031037269554,0.9957995176315307,0.9408620689655172
