uid,score
530A7FA7EFAC68AC5F72F282189A6191,
062328B4DCCB60DDBF63258A6D1494E4,
BACA8515AC12F8293628B076E50D4279,
6C7435E8F582C7132A08C046470D8CBF,
1D11F9120CEE0C0B6831F47A16C28AA8,
B4B2307391A647F1D67F631276C3540E,
A3F0E36BAC102BADACB87953F43F9117,
511CCC72CFDA9593180653A891E1FD5F,0.4
5BBE1B5D6F05D95464095C3C03FC3743,0.4
BF6B0E81C3DAC8977508C069A93A6FE0,0.6
5C548E6A59A0DF8A82955F87967DFC2E,0.75
E7067A6DE64FB5B6C114F7599F371CAF,0.85
600A8D75484F50E95967D92E53A6D477,0.75
FD1DCC549D307F0A38FADE36113D5B5A,0.4
F679726961FBC17585ABBF57069A2073,0.65
D4672351604EC52A61EE1FC18BE8755C,0.4
788B9D1678C874A2D89882F4DD76DDAD,0.4
4B5A6A5D6EDC8782A44C7AEB77E0CB44,0.4
1C2501098246ED6F1BF9AACD9EB7EF17,0.75
79644F69063308625E4C044A8E3E3EA5,0.75
SAME_UNID_123,0.85
A181F7C5E809779AA52C52F578FBBF81,0.65
CF14A2AA904F4F7F0434BDD39D3067B2,0.65
6B598CB8BEBF2FF9C30474E17F5ABE0F,0.3
FB7BD79F8E4D5BFB17761E4E8253B0FC,0.2
714D9F92C0C7D97C4CF7A9681C3C78A5,0.65
37DBB8AE46F9F2147C2B1E20F093F7E5,0.3
824C97467B637DC00F02EBE66D4EFAA7,0.3
SAME_UNID_123,0.75
D2923625C77B437C1C535A1BD9F1EFD1,
6C01FB9035D8397BC67C5C4EA7E017E0,
E9508B6277D5E694CF3C32C5FEC5DF2D,
3DC2D461434D257923BABFF01110AD43,
AD5F401AC308065E981C06DBFFD4F44B,
1776ED318F1081A88BB46EA01689284F,
09CED17B32961282DBB75780A5C82FD6,
7DA72D835CF1D815440997A1B1B0F77E,
B22BF9736223F86FC03C07B2888CDDF7,
F665AB2ADE5B6FF349876035A724D4EE,
2C51A055FC6EC4B5AA1CA87538F46319,
C4803C3BDCEC71BC9799A3DD64691645,
AA23227AE4F6CBF6591379C1E6C5949D,
804C540DB189111125685A16B22963C0,
EDDFBBC1B917057C333B95EE14FE00B0,
D34266A224D23B5933F3B64879BB52AA,
DUPLICATE_001,
13DE13F35DFFDA6E685E9578C962CC08,
7386C717ECF647C954C10BAAAC4A08DD,
B07734C8A07B600ACB11230226332D39,
9D197DDAE993708E4FDAFECD4FDB47A3,
75B8A1BF9B2AC16189F15777173C80FB,
85773DEDA9161DDDF94C667CCF961945,
24CF7861867331A6A36116E6A268D729,
95A20A29A413C039BC64286D9CC56923,0.65
6A2CB23E75417FC42E72A8FB50E74DF7,0.65
981D9CA4CD367BDC024052855169040E,0.85
1377E2D1E30F667F5923EF21D307EF64,0.85
4FB6799097E866F7AAF92B556412CAAE,0.85
E2D516732AA60B27969DD97DF94936E0,0.4
B8C241B3103C9A8FCCF81C6EABDAA272,0.65
864CDF1C0629A06B56A9EE5D075B8D7A,0.85
ED962DB704D4E921ACC2032DD6CA17C0,
510E4EDB3C936F29964AFDCE62BCF53E,
A34EF7D36BA65F1154624859F8A289BD,
5979A70713D635F58408AF63DDBB90C1,
0B7B31BDBB696BABBEEADB363249051D,
FA1D5C2358FAEEBB8A4F1D8D582AF87A,
62FBDFFAF704C9666E685BDFE3781BFC,
9215ACFA67C3419BE7902DEE7922D5A8,
E58078EDD59395D799A4F19AC7CAB9D9,
25C4852A878DEBF88B83A01E4C838509,
3F961D1341A58621EA461736D78E104E,
CA9C1F08CB0E5403BFCD36EAD1383A9E,
870B62A7B786731F8FDCF46A4F45D4E9,
37C7FD221FE9B50EE09EFE13F98C1D09,
2DAF92818BDF3BC1ABEDBE4BB8FE6312,
1B9B1FD1F85F2432D645F71008343911,
BE0F8E8A34B13CF5EB49EE66194F2883,
DUPLICATE_001,
9E06CE12CA21D2B81FB620BBB24966D6,
A262AE4490645448C9EA99D266D449C7,
DE05B0D46CE9DA0E5B8079D7C08D78C5,
714B1ED0FE80BE16709115412B9B6ADB,
550A8AC98ADD413A3C3EC026E24B9E8E,
A36BC1251C0470A7ABDEAC34F8254DCD,
B15C20A921314AA9C5C1A1A9AC7A6AA0,0.4
0BF6F69162814E1C148F85D78AD72F17,0.85
7F1CC9C3EA43718522C95E4EE3CD18DB,0.75
B893A6ADBC81D7099DEB3C869CF2B04F,0.75
27BEBFBC6B76398E5588D7D49E3D25AB,0.3
3AFC63590EC1DD3DD88E8716590ECA94,0.75
2CA7FCAF871D0B269426FD36FE062DEE,0.6
064B0088516C0DA5FEE4556E771BDBB3,0.65
35975EBB33CCF856E98DEC0550312C6C,0.85
82187E1EED93232C86D0DA09940C279A,0.65
A47707E3C319D074E8017F3A52C1D721,0.4
B399740CAFBC47B1DBC84CB46D16DE67,0.95
AD0B7D9503B5BDC639093331774B2F72,0.85
194FD7DCC1EADE98A48C554D7C5DBC34,0.85
21E7361C7089C3E3019E5667F52BB382,0.2
5F592429694624126C5B6ECFA447A017,0.85
37CA4757AE7A7C78DCC9FD8AE19E6298,0.85
207FFA6F0460E00459345F6862992E79,0.95
BC0AFAF1486E942EBCAF75933393A5AE,0.65
AA6B79CCBABF7CCCD93F396ABE689522,0.65
D92862FE07089B435CD9455D29E097F4,0.65
281808A87A63B8F66F50D4972D81F6AB,0.65
4A697C73D19B9499C88F23CC93183B7D,
AF5DE8966035CAD7FD6DE26D95A6C7E2,
C6F9215E3FA15304F5850F12D276626C,
3FE3E04EA358ED2877756E8B86CC9C52,
REPEAT_ID_999,
10B4BF0EBD05B44849702D7E5EDDA416,
891022732760C5045C77073C12FE05F4,
831F52515D0D2F5F2FDF55A4B0B72529,
D586B4791C9DCF065CBB895BD6EFA788,
85F7ADE7304786233F3DB36EE37BA127,
1F0A2AA7E5F010ED6BAD58A0E945F035,
898CC39A155084BF6ECFA363AE8AF9A7,
35FBAA7609E6D981C5795C2C14B3E2E2,
8929C18E67B1335F382255A4AC226945,
F5D840034F3939C5A7268D66B2C9F117,
B88882761D5CF936EEB538206D8FAACD,
88505199DECD285BF07FD96BCC7BFAC6,
99242D4E23E0212D851AE487C95F5AA8,
F8CCCC89BD75066A6850B728343038D1,
62062F08E202CBCBD0BF2B324044E833,
85AA871CA23FAA5D05D2A3B15479A5F7,
B17AADD2FCA37FB6B1A58AB99BF3973B,
FCB69166C182C2D27F880714F22A62DA,
491B46DBEF4C924783579128F7ADC807,
3657FA8743DCD2F37C210F1D705C989B,0.85
C8989E4B7AD4E93C9FF55B0EC42E99A6,0.4
B564C1FAF447D27E61B02002D2CA6EE2,0.75
D335059238D2265AF5383E9138E70D63,0.75
929C782EF2D85C75304351A6EEC234EC,0.6
427EDB2C3B249B5E38E3DA08A791DF7B,0.2
SAME_UNID_123,0.65
488A7C266A77A30136A6DDDC750BCD4E,0.4
SAME_UNID_123,
004D210D9E0FBD06D13862D26DDDB865,
98E0E5249529C019300FA92B964BAC5E,
C9C797E4FFEB6458725ADEDA35DCA019,
58D8F7A2E0324192D7E83E43A7D7C734,
34E4BDF80FAF68B649448DCB67DA8CAB,
8D9D6C925331FFD32169B7CF27729A90,
CABF82D9A3DB2219152157055407A6F8,
74C119E1DF8B3A1E21269EF3E247B3C6,
F3262D5E2AEC15F405C06EB4FE024060,
8B033A7BD7694D3EF4F09BFD712238E0,
5372D93AA098162677EBA1EC6D552BA4,
E2569AFFFB61E34462E58D852C9C7484,
2151F82443E6F0AB8E888CC444F69454,
3FA94BC6E38EF72A13D1CCDEC37F0BC7,
8DB8BAECBEFC695D23089663461F56AC,
F2020A82038BA54AA1C6D96942E1E8A6,0.85
REPEAT_ID_999,0.85
5BFCF291E87460BB64C03733263D7476,
BC0A10A5E307F20465363A0D7EBA0F00,
E811DD2AB528537861A0CA1D59689DEB,
252016A030613AE6AA610F63EFADD385,0.6
EFA8E74068A92D63197754D85A974D48,
6AE86E5723733D96A6BB8D75094AF230,
7A4662C7240BA0722DB84495123B3B76,
414FDCB22B8D9A5E4D60525E0F5900A9,
244502EA0A67AA895B494F3BE2F71561,0.85
1B0D0F05A3CD901D81325B37234883B2,0.75
REPEAT_ID_999,0.65
A3CC16468D2E1F28F927BE1FB6B0B87D,0.2
25739A024300A87B7CB697D2E9AF8E16,0.65
38CA4230144A55E312A1607D7933CBE4,0.85
DED3E30805EC444139CE92C00CB3F651,0.85
EC781E1DB15A06620338C33672EF7BE8,0.85
BDF6E58800490D5C41120F4A71F79C25,0.65
12EA80A6B76511E12C3271F997C1A984,0.65
18B17CB890084D711A9E6E82254F8E68,0.4
9F48E314504773DA8ED314959291DFBB,0.65
194700EBA4C16B99F80D0ADB9130973F,0.85
628DD003FC2D9439E9C5ADDEBDB7FA64,0.3
77C1538271D1FA1AFE6E352CD9FB64FD,0.65
38230D92D0A7D941199962EB6ABC1232,0.75
975CEA6F6257095DD9DD9328DB63736A,0.75
599D87D65CBADDF621234B333AA25958,0.3
3A6326F21CF034EB6207FDD28C4C0EE0,0.75
3C462439A299D2AFAC40620F298A6D62,
7937770D26E039C6212768B9173D6080,
8069D1915C1B3C6250542B929160B646,
D0DE648AD906525D33D46C20C2940852,
2EBE3F28ACAA400A293731A0334ED8B5,
924F3518E6EB0D9108B96EE74D1DE9FF,
81574E548CC0764706C2C0963C32CA7E,
3F5CA57F895CBB5BB74685280F9CB04C,
FBCCC9C3229A158E9B295904B66CC7BE,
0B913E8DE6685FB92B6C1578DF40BB6B,
470ED56E852387EA2A5BC6F1792A0342,
B5EDF81CBDA838F3C24AAC8A8E6567F8,
5755E252F773C74EFE44028DEB573817,
BFA87EF885EE797E4A733947D6F26F55,
E36678C250AA2D6614F1E69AF0EDA198,
A70ED9E3076A2B00118F6EDE719D1708,
8618489412E2794230AF0F3A982A30B9,
BFF68EF8725A622E488BD76982E51AF9,
DBC0828A1E65B3DFE797CC4BB2F1380F,
8DB4E72940B27D0F0B01D62C6F9B6857,
793DDA29A4E8D131E3D5425BC70F8658,
83D0410A4DA6E45116024CB40D196308,
4CFB97238C2C28758A2181C43307D327,
6231F2E483C34E7D442917329713B65A,
A8B2074259979A3EB202372F98E56979,0.75
51ABDC9705AB264F8794003487A57AFA,0.85
EAF7FB5854DE856C04DED02C7A6AF593,0.4
3CAEAF3A77799097C2612752C3941A38,0.85
5C6EC1D933CE4153BE3341E3C3883088,0.65
44DFDAA46EF2220A1FCDA7DA0CA8CD74,0.3
AF3E13C7EA7E6633C14064BA8C601194,0.65
9FCCCABD1762B2D9585ECB2EE64991AE,0.95
6E2DAA6E3E4BCFCBE0C31FA81D1F4E2D,
457E8BEF821A33F876398F756C3FB75F,
F4835636E50CA8B5322F1468D3E621C1,
SAME_UNID_123,
B0B934C411C94B8D8136E95F330F3D18,
942AC050B68C5E4D87B8C58845CA2402,
53660CD3CF6ECCCB1F4F339742F1138B,
0C0C4E12DAC888A8DC6709657914EACC,
B0D7BECEABFE3F1D4548E828797F2C72,
D94BE32B1C2314C089310E6DFEE29B4E,
BF35362D72DC74912E045CECE6EBF3AD,
86A35DD01423030CA5FCDE0D441853AA,
369F1D57687C5B8C67F358EF8F93311C,
23FD14B0C1C6B5147579C5B8F551A042,
885C5476320DC1BD301E790241C882FA,
A24BC1BC800FB50A3EA07EF093C157B6,
5A7D4121FD126279F8AC80DDCA2E0B52,0.75
496B906E527CCF950CBBD0CF122C47C3,0.65
58127AC0EBBFC9F6F5CB1E36B2B20C85,
A5953ABF83ECD4651B6B75B3A48D0994,
016B05BFF3C23A045B85C1C6F6E1C200,0.75
48C4D8490BFB8197927A18FF773052D5,
849AFBF66CFF37933F1C566088921E3F,
ED4B281DA3A40BB9ACF09933A4C48742,
23986F8028D250A7057858E4B1575455,
BB7D2F7B0AAB02AB6B59BD67EE519A4B,
8567703B29CDE1A528B4CC280714BA2D,0.6
89F5791AEF612087FB87BEFF193A2294,0.85
372CBD38AAC9C1A6334FD1D48750C756,0.85
B96C81BFCB9B59D3D81BDBDA9302ECBC,0.75
8E7F95028356BB732573A04FB84B339A,0.65
AF8CE5A735F6678D38BDCF9F2343A115,0.85
87FC15DBE69AA493BA862784E5EDFDB8,0.85
963EE4A2CF83E1C7C7546ABF6DE1A52A,0.4
A4BDFED4F37DA9A786FE5F02EF17AE8A,0.75
8F6FE365D16C64DA895AB33A255901B0,0.85
SAME_UNID_123,0.65
5FFEE7BBF25206965D59DF73B8F0B6D7,0.85
8F2AFA978345DC3486A36833032A7706,0.75
A05459FAFE0B588C6DECB4C4C6DC9F23,0.65
ABDCB5212335ED4D2849BD8072026CDC,0.4
2FB6660AC7875D8676D1B9C12EA6538A,0.85
2FD43A21672B30C4F9990638A7847CDE,0.65
870AE5512FEAFFEF4106E0F6CD56B4C9,0.6
8ED7B12DDDE3658FF9F46543C4E7232D,0.65
67C2C805352E5D523AA095EA0EB2362C,
9BDDC6CAD294DE39E0893A800FD3D0F3,
E127ECA867404CC40959B4EA2E48530E,
DUPLICATE_001,
75F07FE84898BCEA56098D6D5F457DDC,
51E465B8C702EF69C8A586CB1E40EFA7,
A43DF59076F43CD38725FF7C1009F404,
74624C26FAC3A4AFB4A153ED83903DE7,
079385B57B54035EE58E11152DA041A9,
8DFC0412A50832592277E43D8BD4DEBA,
4136295EB18A17125EB2335FBE383489,
7750A3DF2F215BFA2D24502D26DED122,
246366EF640A1D7D61FF660F5A608322,
B2F007EFB58D86A1C669375538CB9E89,
8DD38D42976B6CD7A6483D23049F5AB0,
B16D5901F9145043684DDBD687F161F6,
621571824DC5D71E0EC2D8A7E42E7043,
1F34F30442706682D0FD292D1F6C66B8,
3792DB88112FB21D2B37983052F4F949,
5F8F0A892A4C55318B74202B611AB05B,
18866373DDF12432039CAA96F630CAF0,
5F8CE9CC548120FDC0812A077669F76E,
fin_716_证监罚字[2020]716号,
fin_215_央行罚字[2023]215号,
fin_210_金监罚字[2023]210号,0.65
fin_850_央行罚字[2023]850号,0.6
fin_183_银保监罚字[2021]183号,0.4
fin_105_证监罚字[2022]105号,0.6
fin_396_金监罚字[2021]396号,0.6
fin_932_金监罚字[2020]932号,0.85
fin_119_保监罚字[2022]119号,0.4
fin_393_保监罚字[2022]393号,0.4
fin_474_证监罚字[2023]474号,
fin_69_银罚字[2024]069号,
fin_139_央行罚字[2024]139号,
fin_723_银罚字[2024]723号,
fin_235_金监罚字[2023]235号,
fin_478_保监罚字[2020]478号,
fin_398_金监罚字[2024]398号,
fin_627_证监罚字[2024]627号,
fin_78_证监罚字[2023]078号,
fin_16_央行罚字[2024]016号,
fin_831_保监罚字[2021]831号,
fin_342_央行罚字[2023]342号,
fin_204_金监罚字[2020]204号,
fin_629_金监罚字[2024]629号,
fin_507_保监罚字[2021]507号,
fin_258_证监罚字[2023]258号,
fin_572_央行罚字[2022]572号,0.4
fin_799_银罚字[2024]799号,0.75
fin_702_金监罚字[2023]702号,0.85
fin_106_保监罚字[2021]106号,
fin_295_金监罚字[2023]295号,
fin_854_证监罚字[2024]854号,
fin_637_银罚字[2023]637号,
fin_388_银保监罚字[2020]388号,
fin_834_央行罚字[2023]834号,
fin_585_银罚字[2020]585号,0.65
fin_922_金监罚字[2021]922号,
fin_876_证监罚字[2020]876号,0.4
fin_22_银罚字[2022]022号,0.6
fin_710_金监罚字[2020]710号,0.6
fin_407_金监罚字[2021]407号,0.4
fin_514_证监罚字[2021]514号,0.4
fin_462_金监罚字[2024]462号,0.6
fin_993_保监罚字[2023]993号,0.6
fin_605_央行罚字[2023]605号,0.4
fin_365_央行罚字[2022]365号,0.65
fin_506_银罚字[2021]506号,0.75
fin_636_央行罚字[2024]636号,0.6
fin_298_保监罚字[2023]298号,0.6
fin_438_金监罚字[2021]438号,0.75
fin_812_银罚字[2022]812号,0.6
fin_83_金监罚字[2021]083号,0.85
fin_736_保监罚字[2021]736号,0.65
fin_226_银罚字[2021]226号,0.65
fin_767_银保监罚字[2023]767号,0.65
fin_195_银罚字[2024]195号,
fin_810_保监罚字[2022]810号,
fin_439_证监罚字[2020]439号,
fin_111_证监罚字[2023]111号,
fin_274_保监罚字[2020]274号,
fin_576_银罚字[2021]576号,
fin_107_金监罚字[2023]107号,
fin_377_银罚字[2023]377号,
fin_411_保监罚字[2022]411号,
fin_833_银罚字[2024]833号,
fin_935_证监罚字[2022]935号,
fin_770_银罚字[2020]770号,
fin_459_银罚字[2021]459号,
fin_879_央行罚字[2023]879号,
fin_527_央行罚字[2020]527号,
fin_41_证监罚字[2023]041号,
fin_444_金监罚字[2022]444号,
fin_635_保监罚字[2021]635号,
fin_213_央行罚字[2024]213号,
fin_300_保监罚字[2021]300号,
fin_81_银罚字[2024]081号,
fin_212_保监罚字[2020]212号,
fin_829_金监罚字[2021]829号,
fin_673_银保监罚字[2021]673号,
fin_658_保监罚字[2021]658号,0.6
fin_286_银保监罚字[2024]286号,0.85
fin_256_央行罚字[2022]256号,0.75
fin_335_证监罚字[2021]335号,0.6
fin_628_保监罚字[2022]628号,0.4
fin_109_保监罚字[2020]109号,0.6
fin_331_证监罚字[2024]331号,0.4
fin_984_银罚字[2024]984号,0.65
fin_696_央行罚字[2024]696号,
fin_537_银保监罚字[2023]537号,
fin_766_银保监罚字[2020]766号,
fin_305_银保监罚字[2024]305号,
fin_982_保监罚字[2023]982号,
fin_152_金监罚字[2021]152号,
fin_500_银罚字[2022]500号,
fin_431_保监罚字[2023]431号,
fin_74_央行罚字[2020]074号,
fin_244_央行罚字[2024]244号,
fin_223_保监罚字[2020]223号,
fin_40_保监罚字[2020]040号,
fin_279_证监罚字[2024]279号,
fin_180_银保监罚字[2020]180号,
fin_745_银罚字[2023]745号,
fin_288_金监罚字[2022]288号,
fin_272_央行罚字[2024]272号,0.4
fin_557_金监罚字[2020]557号,0.65
fin_958_银罚字[2021]958号,0.4
fin_341_金监罚字[2021]341号,0.4
fin_704_央行罚字[2024]704号,
fin_269_银罚字[2021]269号,
fin_404_银罚字[2021]404号,
fin_200_央行罚字[2022]200号,
fin_608_金监罚字[2021]608号,0.6
fin_614_保监罚字[2020]614号,
fin_711_央行罚字[2023]711号,0.6
fin_245_保监罚字[2022]245号,
fin_449_央行罚字[2023]449号,0.6
fin_165_保监罚字[2020]165号,0.75
fin_763_银保监罚字[2024]763号,0.6
fin_232_央行罚字[2020]232号,0.6
fin_714_银罚字[2020]714号,0.85
fin_316_保监罚字[2024]316号,0.4
fin_89_证监罚字[2020]089号,0.75
fin_310_金监罚字[2023]310号,0.65
fin_140_金监罚字[2024]140号,0.85
fin_754_证监罚字[2020]754号,0.6
fin_840_银保监罚字[2023]840号,0.75
fin_284_央行罚字[2023]284号,0.85
fin_564_银罚字[2022]564号,0.6
fin_67_保监罚字[2023]067号,0.4
fin_296_证监罚字[2021]296号,0.4
fin_481_银罚字[2020]481号,0.4
fin_863_保监罚字[2021]863号,
fin_21_央行罚字[2022]021号,
fin_399_金监罚字[2021]399号,
fin_765_金监罚字[2022]765号,
fin_988_央行罚字[2021]988号,
fin_369_银罚字[2020]369号,
fin_546_央行罚字[2021]546号,
fin_616_金监罚字[2024]616号,
fin_340_银保监罚字[2023]340号,
fin_664_银保监罚字[2024]664号,
fin_375_金监罚字[2021]375号,
fin_275_银罚字[2024]275号,
fin_138_银罚字[2021]138号,
fin_249_银保监罚字[2020]249号,
fin_972_证监罚字[2023]972号,
fin_730_证监罚字[2023]730号,
fin_110_金监罚字[2022]110号,
fin_82_金监罚字[2021]082号,
fin_163_保监罚字[2020]163号,
fin_214_保监罚字[2021]214号,
fin_881_银罚字[2020]881号,
fin_950_银罚字[2023]950号,
fin_255_证监罚字[2024]255号,
fin_638_银保监罚字[2022]638号,
fin_202_央行罚字[2024]202号,0.75
fin_787_银保监罚字[2021]787号,0.6
fin_135_金监罚字[2022]135号,0.75
fin_447_证监罚字[2024]447号,0.4
fin_525_银罚字[2023]525号,0.6
fin_112_银罚字[2023]112号,0.4
fin_339_银保监罚字[2020]339号,0.85
fin_924_银保监罚字[2020]924号,0.85
fin_901_银罚字[2023]901号,
fin_746_银罚字[2023]746号,
fin_236_银罚字[2023]236号,
fin_79_金监罚字[2024]079号,
fin_606_保监罚字[2020]606号,
fin_278_央行罚字[2024]278号,
fin_957_银保监罚字[2022]957号,
fin_168_银罚字[2020]168号,
fin_98_保监罚字[2022]098号,
fin_450_央行罚字[2024]450号,
fin_314_金监罚字[2021]314号,
fin_179_保监罚字[2023]179号,
fin_962_银保监罚字[2022]962号,
fin_187_银保监罚字[2023]187号,
fin_509_央行罚字[2021]509号,
fin_613_保监罚字[2024]613号,
fin_191_保监罚字[2021]191号,0.6
fin_642_央行罚字[2024]642号,0.6
fin_721_央行罚字[2023]721号,0.4
fin_45_银保监罚字[2022]045号,0.65
fin_231_金监罚字[2022]231号,0.85
fin_516_银保监罚字[2022]516号,
fin_709_银保监罚字[2022]709号,
fin_653_银保监罚字[2023]653号,
fin_192_央行罚字[2024]192号,0.4
fin_981_银保监罚字[2022]981号,
fin_590_央行罚字[2022]590号,
fin_73_银保监罚字[2020]073号,0.75
fin_205_央行罚字[2023]205号,0.75
fin_803_金监罚字[2024]803号,0.6
fin_552_保监罚字[2022]552号,0.4
fin_785_银保监罚字[2023]785号,0.4
fin_51_央行罚字[2022]051号,0.4
fin_319_保监罚字[2024]319号,0.65
fin_713_证监罚字[2023]713号,0.75
fin_391_央行罚字[2020]391号,0.65
fin_752_央行罚字[2020]752号,0.6
fin_720_银保监罚字[2020]720号,0.65
fin_680_保监罚字[2022]680号,0.6
fin_441_证监罚字[2022]441号,0.65
fin_8_证监罚字[2022]008号,0.6
fin_37_保监罚字[2020]037号,0.6
fin_544_金监罚字[2023]544号,0.6
fin_944_央行罚字[2022]944号,
fin_386_证监罚字[2021]386号,
fin_93_保监罚字[2024]093号,
fin_790_银罚字[2021]790号,
fin_48_证监罚字[2021]048号,
fin_259_银保监罚字[2021]259号,
fin_299_银罚字[2023]299号,
fin_97_保监罚字[2023]097号,
fin_719_证监罚字[2023]719号,
fin_207_金监罚字[2024]207号,
fin_615_保监罚字[2023]615号,
fin_987_证监罚字[2022]987号,
fin_705_保监罚字[2023]705号,
fin_270_证监罚字[2021]270号,
fin_869_证监罚字[2020]869号,
fin_910_银保监罚字[2023]910号,
fin_669_证监罚字[2020]669号,
fin_277_央行罚字[2020]277号,
fin_250_金监罚字[2022]250号,
fin_59_央行罚字[2021]059号,
fin_867_央行罚字[2023]867号,
fin_58_金监罚字[2024]058号,
fin_874_银保监罚字[2024]874号,
fin_559_金监罚字[2021]559号,
fin_688_银保监罚字[2020]688号,0.6
fin_486_央行罚字[2023]486号,0.85
fin_771_银保监罚字[2021]771号,0.4
fin_654_银罚字[2022]654号,0.6
fin_410_银罚字[2022]410号,0.6
fin_429_央行罚字[2021]429号,0.6
fin_512_央行罚字[2022]512号,0.6
fin_880_金监罚字[2024]880号,0.6
fin_550_央行罚字[2020]550号,
fin_703_银保监罚字[2022]703号,
fin_77_银罚字[2021]077号,
fin_625_银罚字[2024]625号,
fin_679_央行罚字[2022]679号,
fin_145_银罚字[2023]145号,
fin_149_央行罚字[2024]149号,
fin_649_银保监罚字[2022]649号,
fin_372_银罚字[2020]372号,
fin_251_银罚字[2021]251号,
fin_154_金监罚字[2021]154号,
fin_477_银罚字[2024]477号,
fin_531_银保监罚字[2023]531号,
fin_519_金监罚字[2024]519号,
fin_565_央行罚字[2021]565号,
fin_849_银保监罚字[2023]849号,
fin_344_银罚字[2021]344号,0.6
fin_923_保监罚字[2020]923号,0.65
fin_103_银保监罚字[2024]103号,0.6
fin_260_金监罚字[2023]260号,0.85
fin_588_银保监罚字[2021]588号,0.85
fin_352_银保监罚字[2023]352号,0.6
fin_36_央行罚字[2020]036号,
fin_582_保监罚字[2024]582号,
fin_402_保监罚字[2023]402号,0.4
fin_373_银罚字[2024]373号,
fin_177_金监罚字[2021]177号,
fin_376_央行罚字[2021]376号,
fin_906_银保监罚字[2020]906号,0.6
fin_426_金监罚字[2024]426号,0.65
fin_489_银保监罚字[2023]489号,0.6
fin_189_银罚字[2022]189号,0.6
fin_176_证监罚字[2024]176号,0.75
fin_966_保监罚字[2023]966号,0.4
fin_159_银保监罚字[2024]159号,0.4
fin_281_金监罚字[2020]281号,0.65
fin_76_保监罚字[2024]076号,0.4
fin_75_银罚字[2023]075号,0.75
fin_241_保监罚字[2023]241号,0.6
fin_492_证监罚字[2020]492号,0.4
fin_224_银保监罚字[2021]224号,0.75
fin_263_金监罚字[2023]263号,0.4
fin_499_银保监罚字[2022]499号,0.6
fin_409_保监罚字[2023]409号,
fin_968_央行罚字[2023]968号,
fin_598_银罚字[2022]598号,
fin_71_保监罚字[2022]071号,
fin_125_银保监罚字[2020]125号,
fin_882_证监罚字[2021]882号,
fin_490_银保监罚字[2021]490号,
fin_247_央行罚字[2023]247号,
fin_570_银保监罚字[2024]570号,
fin_182_证监罚字[2023]182号,
fin_132_保监罚字[2023]132号,
fin_261_保监罚字[2020]261号,
fin_65_保监罚字[2021]065号,
fin_294_央行罚字[2022]294号,
fin_741_证监罚字[2024]741号,
fin_35_金监罚字[2024]035号,
fin_7_银保监罚字[2024]007号,
fin_324_保监罚字[2022]324号,
fin_356_保监罚字[2020]356号,
fin_965_银罚字[2024]965号,
fin_301_央行罚字[2022]301号,
fin_970_银罚字[2022]970号,
fin_695_央行罚字[2020]695号,
fin_578_央行罚字[2022]578号,
fin_14_金监罚字[2022]014号,0.85
fin_875_银罚字[2022]875号,0.75
fin_52_金监罚字[2023]052号,0.6
fin_473_银保监罚字[2023]473号,0.65
fin_238_证监罚字[2023]238号,0.85
fin_796_央行罚字[2024]796号,0.65
fin_197_保监罚字[2021]197号,0.6
fin_843_央行罚字[2020]843号,0.75
fin_828_保监罚字[2022]828号,
fin_976_保监罚字[2022]976号,
fin_946_证监罚字[2023]946号,
fin_366_金监罚字[2023]366号,
fin_206_证监罚字[2022]206号,
fin_196_证监罚字[2021]196号,
fin_806_证监罚字[2024]806号,
fin_408_证监罚字[2022]408号,
fin_899_金监罚字[2024]899号,
fin_961_银罚字[2022]961号,
fin_53_银罚字[2020]053号,
fin_620_银罚字[2023]620号,
fin_866_保监罚字[2022]866号,
fin_892_央行罚字[2022]892号,
fin_940_银保监罚字[2020]940号,
fin_947_银保监罚字[2022]947号,
fin_889_银罚字[2024]889号,0.6
fin_953_金监罚字[2024]953号,0.6
fin_227_央行罚字[2022]227号,0.6
fin_862_银罚字[2020]862号,0.6
fin_44_央行罚字[2023]044号,0.85
fin_495_银罚字[2020]495号,0.65
fin_824_金监罚字[2024]824号,
fin_574_证监罚字[2021]574号,0.4
fin_888_金监罚字[2021]888号,
fin_666_金监罚字[2021]666号,
fin_18_央行罚字[2021]018号,
fin_229_金监罚字[2020]229号,0.75
fin_870_保监罚字[2022]870号,0.6
fin_724_银保监罚字[2020]724号,0.6
fin_717_金监罚字[2021]717号,0.6
fin_851_证监罚字[2022]851号,0.6
fin_225_银罚字[2023]225号,0.6
fin_931_央行罚字[2021]931号,0.4
fin_267_保监罚字[2022]267号,0.4
fin_171_证监罚字[2023]171号,0.6
fin_894_证监罚字[2021]894号,0.65
fin_123_金监罚字[2023]123号,0.85
fin_175_央行罚字[2023]175号,0.75
fin_618_保监罚字[2020]618号,0.3
fin_844_金监罚字[2020]844号,0.6
fin_602_银罚字[2022]602号,0.85
fin_56_金监罚字[2022]056号,
fin_938_银罚字[2022]938号,
fin_579_金监罚字[2022]579号,
fin_571_银罚字[2023]571号,
fin_367_保监罚字[2024]367号,
fin_304_证监罚字[2022]304号,
fin_380_银罚字[2024]380号,
fin_406_金监罚字[2020]406号,
fin_648_银保监罚字[2022]648号,
fin_15_央行罚字[2021]015号,
fin_820_证监罚字[2022]820号,
fin_482_证监罚字[2023]482号,
fin_475_证监罚字[2022]475号,
